instance,n,number of cycles,covered squares,cpu_time (s),solution found
1ca0937c-598e-4809-87de-422dc79acbdb.singles,5,7,7,0.001531847,True
50febc82-27a5-4e5e-a0aa-8132add10410.singles,5,30,7,0.00243646,True
87638fee-4029-48ee-a13d-7e260f26ac21.singles,5,11,7,0.001662591,True
28103ada-395d-44b2-8a0c-732d89acbe71.singles,5,103,7,0.002906047,True
e252ddc0-8796-40f0-ae95-e92ee089ae54.singles,5,7,6,0.001452278,True
743ee371-e5e6-4d5a-ae70-a1df17418a6c.singles,5,11,5,0.001549591,True
cb6375d7-cd69-490b-8273-c24ecb831415.singles,5,28,6,0.001848892,True
21148c54-239b-42ae-b0b4-ee03022950a5.singles,5,32,7,0.002065867,True
6abd4c84-c006-479a-9979-d021da969507.singles,5,34,7,0.001877884,True
7ef02898-601d-41cf-84c8-0dcc8084c811.singles,5,9,7,0.001628269,True
4d64e89b-cdf5-4742-a15a-db81350b7535.singles,5,26,7,0.001975968,True
ceaa35eb-a6e0-4492-82e2-88c52dc3fde3.singles,5,19,7,0.002173166,True
05fd8c24-0149-446a-8de8-03102af336fc.singles,5,92,7,0.002707398,True
75dd55b0-d521-4021-8904-539d24c6c983.singles,5,13,8,0.001800961,True
c6295ab7-ce2e-457f-9fc3-40b57e43b5dc.singles,5,14,7,0.001944109,True
d0b0dd29-e69d-453f-a9e2-2ba1a3e46376.singles,5,2,7,0.001349806,True
1146979e-afbd-4d6b-a5f4-4fe4a9d1524e.singles,5,1,6,0.001230763,True
e3b9379d-8434-4204-9845-70f31a987346.singles,5,71,7,0.002371798,True
9ab98b3a-9a4d-4468-aa18-c1e3cb4be631.singles,5,6,7,0.001445645,True
92f2dcc3-8c3d-410c-a311-78416b2e53e7.singles,5,1,7,0.001270668,True
7af45296-97e4-4730-b32a-84df2d41d33b.singles,5,4,6,0.001424015,True
97d22b88-39a9-4553-8cab-e383dfef438b.singles,5,31,7,0.001960068,True
5cb49ba0-291f-4253-825b-263e2c7e8b61.singles,5,8,7,0.001904064,True
767e2eee-f034-49f6-8264-ef2319b88911.singles,5,31,6,0.002079302,True
200a2002-1ed2-4c8f-bf46-a88edc845cae.singles,5,1,7,0.001274776,True
5ce2facd-aef2-47e5-bf6a-28194443a45d.singles,5,17,7,0.001766907,True
8d20a05b-4ec4-46fc-8c96-cc21dc3d8cfd.singles,5,31,7,0.001922137,True
41260a7c-5601-49e2-9172-f43a66d4f3eb.singles,5,18,7,0.001798726,True
38700096-164c-4c74-90f9-0325d6447093.singles,5,54,7,0.002206781,True
92fb8987-f196-4283-953f-80eb130f6004.singles,5,5,8,0.001499566,True
cf36ea4e-2dc0-48b0-8f60-e06ef7f8a2bc.singles,5,13,7,0.001818964,True
f35198c5-80c4-4b9e-ab08-54ca7a1f2d26.singles,5,5,7,0.001455545,True
592f9dd6-445b-4d81-99e5-b80e31168006.singles,5,0,6,0.001204544,True
d037719f-03b7-4b28-bf42-e68016277779.singles,5,21,7,0.002176735,True
1169c009-ba5f-47d9-b952-069d4101e217.singles,5,13,8,0.00170459,True
68a03510-bedc-4ee8-989a-0e59e6df3c1b.singles,5,6,7,0.001493757,True
210e6fdb-8f1d-43eb-bdfe-edbfea29f73f.singles,5,12,7,0.001518292,True
ea44dcb7-4feb-4426-962e-ff869c252b9c.singles,5,12,7,0.001667682,True
a7c46642-d119-4092-a54a-1fcf3472df40.singles,5,14,7,0.001667621,True
98552592-b443-43dc-81dc-df279657ebe4.singles,5,91,8,0.002588646,True
efa0b6d7-b610-42de-87eb-bf961ebf0261.singles,5,40,8,0.002155113,True
8956830f-dbff-4781-ab22-3100c56bc24d.singles,5,4,6,0.001435126,True
c948230c-8ba7-4655-9d3e-d6e21292e95a.singles,5,10,8,0.001591128,True
ff18c59a-f4fe-4593-a4b7-7890665fdc94.singles,5,21,7,0.001961281,True
800fa136-6a4f-4b3b-a8db-82c151122b59.singles,5,87,8,0.002713049,True
36425808-3034-462f-af99-eb02691e0805.singles,5,13,6,0.002014489,True
7d6e76b6-61a4-439d-94c5-2296ff0bf6ba.singles,5,17,7,0.001862065,True
d9707394-c07d-4c13-b9ce-1e72b3491bbb.singles,5,38,8,0.002085012,True
714a5b25-1e52-47ff-a4a5-a2fe0bde1ead.singles,5,23,7,0.001916056,True
02502cbc-dd74-4d1f-bb4a-852e41cf27d6.singles,5,205,7,0.003519968,True
32972cb8-98a4-43ff-8bf4-3f016a81def9.singles,5,13,7,0.001700102,True
4c6a5921-afbd-4e8b-9de5-6896556943a2.singles,5,10,6,0.001568876,True
0c80160e-a572-4bfb-b7b1-0c4e783cdc9f.singles,5,25,7,0.0021858,True
9ea2a788-77b6-47ec-9f24-d286638244da.singles,5,16,7,0.001937608,True
b056c07b-de88-4532-be8e-6747109854bc.singles,5,91,6,0.00246869,True
a1a778cf-c1b9-414c-b49f-ea293fc9ae0f.singles,5,62,6,0.002209696,True
ed966e60-e189-4f50-8414-828fcf8944fa.singles,5,5,7,0.001540413,True
5c5c758f-c83b-40f8-bb67-f896f0f2ef27.singles,5,209,8,0.003994708,True
8c9fccdd-4cb7-42b4-999d-387a88ecd573.singles,5,11,6,0.001657832,True
1db2f4d6-8708-4013-a217-d0eb03b7b1dd.singles,5,13,7,0.001710843,True
09f39634-1e32-433c-ba82-5c8ee6af5634.singles,5,74,7,0.00252169,True
ec7b2937-0bcd-481e-a6bf-d0f0b37f3b3a.singles,5,35,7,0.002344458,True
2c2d81e6-341c-4f16-a68c-1ba89411b990.singles,5,13,7,0.001746539,True
5e8ce4ad-3ec3-437a-b6c8-870676662e45.singles,5,52,7,0.002107435,True
1da8b662-04d8-4877-9f43-96ac23952a73.singles,5,15,7,0.001712074,True
1b432f88-1e93-4e6a-b98e-a2d86b13fc29.singles,5,39,7,0.002234922,True
fdc62c50-0137-466c-93a1-6b1996c10b05.singles,5,19,7,0.001739997,True
e69057e3-8403-49b1-bfd8-ad430e80f9ef.singles,5,18,7,0.00186515,True
fae9fea2-c35e-440e-a4c0-b903abb76e91.singles,5,4,9,0.00145278,True
26f2a1e9-c019-4e5e-ab7b-920711ec1b49.singles,5,7,6,0.00152834,True
72e78af6-0d0a-4ef0-84e5-893d8dd536d1.singles,5,50,8,0.002441039,True
8d941c9f-cbcd-46cc-93db-ff28bdee84b2.singles,5,8,7,0.002016383,True
d4fd01d2-4298-4691-9a45-5e437500d7dd.singles,5,15,6,0.001804558,True
238fe6fe-36d1-4667-abf9-ef8ec7fceabc.singles,5,67,7,0.002302861,True
2003b8cd-4ccb-470c-9c5e-dd13c0affd39.singles,5,12,7,0.001781935,True
dabba30a-8846-4244-ac62-fabeec616918.singles,5,13,6,0.001710191,True
3c50e0ca-5441-4c91-9106-4be245ecd054.singles,5,2,6,0.001327033,True
0d44b2d5-2ce1-491d-a844-fa34ba660347.singles,5,38,6,0.00196065,True
30e847ff-2811-4fc3-9a54-c89b9bd78a02.singles,5,19,7,0.001782918,True
abd79a0b-8df2-4eef-9330-fca0a978bad7.singles,5,13,7,0.001738864,True
114555e1-297b-4b8f-9214-3e56093cc71d.singles,5,1,6,0.001350017,True
e44d69b1-bfb9-4d3f-bfbb-95b1a2229d9c.singles,5,3,6,0.001481563,True
3845bfb4-2367-473b-8213-2e92c318c367.singles,5,7,6,0.001823743,True
c86171cd-ce20-49e5-809e-09786d03a473.singles,5,4,7,0.001506139,True
7de3986b-0519-4644-97b6-fa2fffe1607c.singles,5,1,8,0.001296918,True
6c4969d1-736e-44eb-9426-623012fb943e.singles,5,69,6,0.002576052,True
95167e0c-065b-4e8c-aca6-9c79175377c1.singles,5,17,6,0.001723436,True
999d21b0-ff41-4c6d-ac8e-c1679da8d92b.singles,5,35,7,0.001975058,True
346f67e0-2366-4af6-8f39-e1c86f6d6286.singles,5,21,7,0.001807032,True
c43cb4f3-57d2-411d-a470-389d9a5a4cdf.singles,5,6,6,0.0014269,True
a1fc4dc7-1441-48e0-b746-8e14b84156c0.singles,5,4,6,0.001345529,True
47088a6c-0ea6-4e1b-b2ac-ff0aee9ca540.singles,5,23,7,0.001915264,True
0291ec75-4f44-4e7a-b1c3-b780c3383bfb.singles,5,42,7,0.002381457,True
45432973-ef5f-4214-9f83-0f295f32b273.singles,5,7,7,0.001810519,True
3d9e57a4-08d8-420c-903b-8d7e552b4fdd.singles,5,29,7,0.001979925,True
7a0c1028-cb12-47ed-a52c-7d5654b8e611.singles,5,13,8,0.001700011,True
b4bc5692-8218-48e5-8d58-6df7c92fc62e.singles,5,21,6,0.001766919,True
0cfcfe68-75a2-4141-88c0-51e475e9881b.singles,5,6,6,0.001571652,True
6b671167-8db4-48f7-ab7b-7a09577bdac5.singles,5,7,7,0.001550071,True
f7e0f561-0b9e-4bd8-9fa9-2eefa4b286a3.singles,5,22,8,0.001747089,True
dce9f0c6-51c4-4f9f-8608-a8ecb9371463.singles,5,22,8,0.002196972,True
d644867e-b86f-486b-9b91-fa4821ffc336.singles,5,15,7,0.001754724,True
4cbce646-60c2-4b73-951e-4dd503c71e19.singles,5,20,7,0.001809367,True
02092502-6088-4990-818b-d767bcc944f9.singles,5,8,6,0.001945634,True
d82a457f-b3b0-4b1b-97c1-7847925236d0.singles,5,5,6,0.001526267,True
fd755714-22fe-408e-bb0d-8b3abd3ad23a.singles,5,30,8,0.002081015,True
7d6aed65-0524-4a77-b7ad-6be0ac506221.singles,5,5,7,0.001653946,True
f911a020-c9eb-4c39-b32d-3005e29747cf.singles,5,18,7,0.001899224,True
d9bef4eb-8b3e-4584-a650-86ea2dd73940.singles,5,21,8,0.001956371,True
e223e281-bf4f-4e38-a88b-76565b5aebec.singles,5,13,7,0.001729947,True
22ef4721-f33e-49fc-99a7-56b98f59c98e.singles,5,12,7,0.001723135,True
5df8966e-984f-4a46-bc81-5733f49b733b.singles,5,13,6,0.001660268,True
8e8fe8a7-901a-479c-92ad-bc5526f11fc3.singles,5,6,6,0.00148544,True
9ac671aa-17b3-4c77-a938-1cfd6781dd9f.singles,5,10,7,0.001853048,True
42233538-f281-402a-8e41-34e716f874de.singles,5,16,7,0.002837483,True
bf35ebc2-f7ae-43c0-a049-e39a689fc1d3.singles,5,89,7,0.00277777,True
5634a898-0957-49a7-b8c5-f142df77be80.singles,5,3,6,0.001418995,True
3121811d-63a5-4493-a84f-9160e3710ad7.singles,5,57,7,0.002296809,True
5e0da53a-6a52-4606-b2b7-5c3b9a9f8409.singles,5,6,7,0.0014746,True
43e7270b-5d44-4d31-b413-f5c77bedded4.singles,5,39,7,0.00207272,True
b089a241-c566-4dfa-be31-2936a0ad93f1.singles,5,18,7,0.001751348,True
2d40a776-e56f-403f-847a-c1ca55ae1210.singles,5,11,8,0.001628168,True
4ae66ae4-e889-4df2-8dc0-640ab1ed69c3.singles,5,20,7,0.001877917,True
9eea42b3-6877-40d2-a446-c53efa9f5685.singles,5,17,8,0.002813105,True
8f12a71b-a272-43c8-99ab-22f3a84e8576.singles,5,4,8,0.001734005,True
3194d4c5-70cb-4406-80eb-3ac1fa86715d.singles,5,91,8,0.002670757,True
ea8be74a-c352-49fe-938b-962b87e6617e.singles,5,3,7,0.001476093,True
19d48137-bcd6-458f-9cf9-9cc78dd2d00c.singles,5,25,7,0.002243449,True
8f3f8dff-ca66-49da-8bae-18299a0d5ba9.singles,5,2,6,0.001305914,True
f5ac7135-0204-4a4f-88ca-5f7caf29b879.singles,5,11,8,0.00159184,True
0193f488-1d17-455b-868b-d5d7297176b4.singles,5,6,7,0.001556534,True
acb06d4d-aa70-4184-a7cf-f21727c31efe.singles,5,4,7,0.001771375,True
16a19430-0130-44b7-b1aa-b9dd2a87710f.singles,5,12,8,0.001967523,True
02525198-983b-47fe-9afa-4bd7f2911244.singles,5,47,6,0.002350489,True
cb477527-90ff-4c06-b21f-854e0b5858e1.singles,5,21,7,0.001855835,True
c4be8179-b328-4c35-9d3f-de3cd03e3c76.singles,5,4,7,0.001456516,True
a91deaef-673e-4c5d-8d03-fa1e275d1857.singles,5,15,7,0.001761227,True
3bc2b3d6-d615-4827-9d83-17bca775c4ae.singles,5,18,7,0.001716924,True
1dd9b46f-ab0e-4ba4-a157-55c7e0eb0463.singles,5,7,6,0.001467346,True
5290ed9f-595b-46c1-8192-6ead2dbdeec4.singles,5,5,6,0.001526758,True
d3a58175-5452-455b-8112-8b072094c3d6.singles,5,28,9,0.001924342,True
e18fa7ab-02a7-4301-88ff-bd2d3d275841.singles,5,9,8,0.001769151,True
96ab0625-ec78-4cec-89a3-f0bbdde0b81d.singles,5,75,7,0.003004104,True
16e7d1ba-d3e4-468d-b709-7da0a56fb28d.singles,5,10,7,0.002425438,True
141ec9fc-75a2-4032-80d7-350cf5e9af9c.singles,5,92,7,0.002802715,True
e4880c37-d93c-4082-a91d-77647236b967.singles,5,9,7,0.001605685,True
c11ae303-e2f2-4176-83c2-e243cae1c233.singles,5,7,7,0.001488926,True
4c445d95-83fe-4d93-9067-108fbb8a23c2.singles,5,8,6,0.001505498,True
f02fbfec-f831-40dd-a17b-72d79a779a73.singles,5,16,7,0.001783408,True
84616872-08a1-4c0f-979f-d80c813572b8.singles,5,7,7,0.001531988,True
439a04b8-ef3c-49ed-b1cf-18ed7e53021b.singles,5,5,8,0.001482134,True
0be9286c-d7ba-4dfb-b36d-801eda8ceeb6.singles,5,7,6,0.001542216,True
ac259904-621a-4925-9d6d-e80c967b2826.singles,5,62,7,0.002295154,True
3cde4c2d-7d56-469d-9a67-2f6557d70eeb.singles,5,105,7,0.003589099,True
61e875fe-d920-4768-919a-b0117ca31811.singles,5,12,6,0.001573836,True
b3e3d66e-e184-4dd6-bdae-a7e96785bff7.singles,5,40,6,0.002138613,True
853b29c2-e355-4876-a0e0-9150fe1be512.singles,5,35,7,0.002419679,True
cd9742ab-bc17-4695-a2cc-6237e3acdeda.singles,5,10,7,0.001632715,True
ba55575b-a734-45d5-acfd-9429c66a0069.singles,5,91,7,0.002535297,True
26d13d60-05f3-4d44-804e-9abb4c615e30.singles,5,39,7,0.002090183,True
a0ce4512-cf92-41e9-8036-8fecdf14664c.singles,5,90,8,0.002666402,True
2fe2db34-17c2-4972-ab39-8d990b62a4ee.singles,5,6,7,0.00182158,True
bd05b910-15df-4df5-85c8-6f59f82ac893.singles,5,37,6,0.002313832,True
3563448b-6d68-4a45-a6c1-5529d4ad690e.singles,5,16,8,0.001858809,True
926c7cf7-ee73-46de-a330-fb31bde039ce.singles,5,30,7,0.002053363,True
6582053e-d79e-46fc-be8e-b493f7c55a10.singles,5,0,7,0.001203623,True
3fe86b8c-26c1-4348-9eab-579d0069eda7.singles,5,20,7,0.001785822,True
7d0267ae-7a1d-4688-9e99-27cfae468d83.singles,5,15,7,0.001822461,True
de6b6e27-25b3-42e0-8f71-e63087077e00.singles,5,5,7,0.001472787,True
98d1c260-5cda-45a6-9f8c-79f14757c1ee.singles,5,2,8,0.001378801,True
cdbeab71-edca-4a9e-9d47-6c4bb5442eac.singles,5,16,8,0.001962784,True
ffe9b86c-ce0b-40e9-a92a-86480aeb8496.singles,5,40,7,0.002146017,True
9fa4fba6-b73a-4a2d-9be7-ce7e93db79b2.singles,5,13,7,0.0020942,True
170e8755-9d24-4f15-9a46-6d782273365a.singles,5,30,8,0.001984345,True
dff11eb9-a900-43ca-8175-e095146ba932.singles,5,16,8,0.001850965,True
9273639e-2ce2-479e-bcb0-859f538a04c2.singles,5,11,7,0.001663783,True
e63ca10c-03dd-4ac4-a5b4-38630dee52e3.singles,5,12,6,0.001530103,True
c621bd5f-f8c3-45b7-9406-4c05c51eccc2.singles,5,36,7,0.001949779,True
c55c9788-8a8f-4e56-9936-b6cc756b3d5a.singles,5,6,6,0.001439364,True
a88194c9-e308-4dc2-86cd-124f280def50.singles,5,12,8,0.001602129,True
d2e784d8-185d-4c99-a3f2-885afbccb29a.singles,5,16,6,0.001805489,True
bd66b102-0b80-45fa-9123-050b7eaa1690.singles,5,23,7,0.001833442,True
270cdbcd-619c-4989-9fef-57547f1bfce6.singles,5,25,7,0.001946694,True
626eb780-dae7-4cdc-a75c-c44da96abbe8.singles,5,5,6,0.001705853,True
ff06e6db-44a0-40f7-aaba-6ea962172f8f.singles,5,24,7,0.002230827,True
4ec00a81-6faf-4c63-bcf8-3f0bcd1a0201.singles,5,8,6,0.001559209,True
f7d5f8ef-7b52-438b-8679-8965e6878d96.singles,5,20,7,0.001804508,True
278e11f2-bfa0-46e5-b44c-6805b1d5051e.singles,5,3,6,0.001360888,True
f67d24bc-e8f5-4026-b52b-d781f0e4b1ae.singles,5,7,6,0.001479448,True
14cf0050-69a6-44b9-873f-df1c20d20120.singles,5,35,7,0.002133082,True
7f6cb77f-0d31-4dfc-abcd-62d26898d8f0.singles,5,22,6,0.001954188,True
45fe2777-4b3c-4b15-a96e-42fd9f0412b1.singles,5,12,7,0.001728085,True
d7ccb33a-c508-487c-ab6e-d05bb4be703a.singles,5,9,6,0.001539902,True
1c68b1b3-2023-41a6-b7d8-2bea176b7f17.singles,5,13,7,0.001985607,True
01ac6d1a-ff63-403b-a2ba-8bd1ecc5f8bb.singles,5,7,7,0.001733564,True
34b07c71-178f-49ae-b4b0-8ed4cd6154c7.singles,5,7,6,0.001482424,True
8338e6e5-2613-4504-94a9-c8ccd1630c14.singles,5,13,6,0.001670446,True
95542290-15d2-4806-9e3d-2c21a853ba50.singles,5,205,6,0.003711096,True
30ee2507-8a9d-4906-9d9b-21568d25f0c6.singles,5,13,7,0.001719527,True
e5080f36-72ab-4eba-8332-8f5a9f313b37.singles,5,23,8,0.001916066,True
b5691bbc-d3fd-4d52-be60-a96bf686e759.singles,5,4,6,0.001386866,True
0e546762-b8f0-48fc-939a-a5b02cc9b21c.singles,5,66,6,0.002404349,True
011827b3-1c96-44be-8734-ef87c1ef4301.singles,5,11,6,0.001636484,True
bd64b39c-1100-48ea-b03d-a411ae2c19b1.singles,5,9,6,0.001802594,True
2c482f9d-1e89-43a8-ae16-ac8bba7ba9f5.singles,5,41,7,0.002166114,True
e3317ed6-bde9-42ea-815e-732bc58cbf80.singles,5,22,7,0.00185494,True
6cfa611c-b883-4173-afde-e202890d88b5.singles,5,22,8,0.001929111,True
b2f4a187-58b4-40ac-9a80-255261a75708.singles,5,12,7,0.001748112,True
cfe3c49d-71be-4918-83d0-a14a3c899c72.singles,5,13,6,0.001587881,True
51f5e0fe-e9c2-4005-acb4-b71c0fbc41b2.singles,5,5,7,0.00152324,True
835ca56f-8dbc-46e3-9721-9be78dfce7ae.singles,5,12,6,0.001655949,True
addc3c10-feb7-4efd-b798-b066d01ded40.singles,5,19,7,0.001959227,True
805113f0-832f-4d67-a1a0-fcfb15486179.singles,5,38,6,0.00205198,True
9f5cfbf5-bd6f-4001-af2b-cbee2c3d1ed1.singles,5,20,7,0.001914774,True
770e4069-fbb6-48fc-9e33-be53bc81281f.singles,5,4,7,0.001846637,True
c8d1c215-acef-4542-bdcf-e4af9571b084.singles,5,29,7,0.002026334,True
8fe74488-f273-457c-8596-103c124492c3.singles,5,15,6,0.001773719,True
af9e8909-504f-4895-af9b-23b723c2a9a5.singles,5,19,7,0.001746438,True
776a5580-0674-4e85-883c-df283b928bc1.singles,5,59,8,0.00244197,True
b16c6ab0-57b4-4662-87b0-7044563f0ac5.singles,5,38,7,0.002113918,True
9b202492-75a6-4dde-822b-81aaf5857f57.singles,5,7,8,0.001578715,True
bbcc2089-08b6-44d1-94bc-ab9c4806cd4a.singles,5,44,7,0.002232038,True
c11cc96b-2b81-444e-ad63-632a3417d152.singles,5,43,7,0.002172295,True
94839c70-aceb-4a6e-92bd-74eb36525049.singles,5,3,6,0.001678081,True
67de8365-ae97-4ee4-9e0c-d9707206646a.singles,5,10,7,0.002062169,True
7653b249-8092-41a2-a630-be8fc1815f30.singles,5,16,7,0.001765464,True
dd0774fe-b6c1-4c75-846d-2f999c3d68f2.singles,5,13,7,0.001604954,True
25e9e052-b61b-434e-b2f9-52f30a6f51d5.singles,5,21,7,0.00181573,True
fbeae16d-80c0-4f03-a13d-669906d1ec76.singles,5,1,6,0.001320752,True
7c279bba-4842-431d-be2a-4b8b3d733ad0.singles,5,8,7,0.001509416,True
84dfe7fd-870f-4e99-b1cc-1569ef9d03e9.singles,5,12,7,0.001557845,True
79d2178d-9cdf-4a30-b3da-c1b9be525c76.singles,5,30,7,0.001931775,True
dfcf1f3d-b77a-4e72-8bea-96d7fc1fb001.singles,5,2,7,0.001338775,True
41e22dd9-b1dd-4117-88db-c4bdc034c819.singles,5,9,6,0.001601237,True
857b9f3d-e5d4-44bd-ba06-1d5b059a1797.singles,5,59,7,0.002538733,True
9ef391c9-eea0-47a6-81fe-40bb456a66e9.singles,5,7,6,0.001561914,True
31af3c15-33f9-491b-8f18-f58ecd9259df.singles,5,9,6,0.001572924,True
9e8d50f3-07b7-491c-82f2-6a4a7b4ebb57.singles,5,11,7,0.001627848,True
fb694e2e-f34f-434e-82cf-6b9a0cb5c3c0.singles,5,24,8,0.00183816,True
015b764f-d6b9-49e7-aa73-b969789025f1.singles,5,20,6,0.001901709,True
17d08296-dff5-4c30-99b5-71d039951e9d.singles,5,12,6,0.00152778,True
8e96dac2-767c-4bc9-a986-7248f02e2f44.singles,5,17,7,0.001841747,True
eeda354a-8d7d-45df-b47d-5f40e1b0b95f.singles,5,10,8,0.001610103,True
be59ead4-bf31-4f1e-9152-6f5cb586f636.singles,5,32,7,0.002150194,True
17e1b818-cadf-47c5-8791-8e0608ffc58b.singles,5,91,8,0.002751772,True
c73c4fd2-ba6b-46c3-aa31-0a42ced98ffd.singles,5,19,7,0.002149181,True
c5c7cf90-7500-4199-b015-c316c61f5074.singles,5,3,7,0.001422893,True
9c7ff772-ecab-4498-bcfe-fefc30682146.singles,5,1,7,0.001292068,True
29263b31-3a42-417c-9186-bb8ba4db55fa.singles,5,110,8,0.003014793,True
5b8b6fc6-5cd2-4a38-81e3-6261b37fdc86.singles,5,41,7,0.002058582,True
92961977-c59a-42a2-8b5a-c27130a5a3e9.singles,5,10,6,0.001572384,True
f7bda5ea-4d13-4c8f-a92f-a4d3b3d339ae.singles,5,13,6,0.001638757,True
c6a48a7c-34d3-4f18-af68-408754b3a975.singles,5,14,7,0.001611757,True
7502ba91-06fc-44ee-99b2-4032d01e718a.singles,5,14,7,0.001828972,True
b091a11d-837c-40a3-bd39-c316ef226a59.singles,5,13,7,0.00176301,True
db27fa83-3bf1-4324-acd0-bce7764d0af6.singles,5,39,7,0.002316336,True
b347eda2-1bfc-4e10-9b44-524eda5f2e53.singles,5,1,6,0.002155725,True
54a32530-c5f6-4137-8de7-aa23a8d92b56.singles,5,18,7,0.003083702,True
0dc5abd1-568a-4310-81ec-e7830d0ceac2.singles,5,26,7,0.003191564,True
747c6108-c9a3-4dfd-b616-1c6f5e950527.singles,5,7,7,0.001700392,True
3bc85e62-8422-4d24-8339-729a9e677188.singles,5,1,6,0.001341121,True
d6f8cc1a-607c-451a-a07a-82e193511af5.singles,5,2,6,0.001399189,True
52d70011-26d9-424a-9644-259572de7644.singles,5,70,8,0.002541498,True
5e0ced33-bef0-49d9-b734-5fa79c32cf25.singles,5,10,7,0.001953267,True
4ee171d4-65a5-40b5-94ae-7a8b449b9c51.singles,5,19,6,0.002450266,True
566ae2a5-da0e-4f9b-8aa0-d4543aa10006.singles,5,6,8,0.001577293,True
9323c79f-a46a-4530-ac7e-cd107e9b624a.singles,5,71,8,0.002336663,True
ebe1ed6f-9c33-4b9f-aca8-a23560a99886.singles,5,52,7,0.002402647,True
86a5d1e2-d4b5-4dab-9f95-1823189b58ab.singles,5,13,8,0.001718539,True
2ca9ad79-8fb4-4cee-a82f-39e8821abaca.singles,5,9,8,0.001636664,True
27dcc67e-b344-4c41-b2da-d888364c41b2.singles,5,10,7,0.002370889,True
b52cb60a-f5e6-4247-9c27-a356ced35e8d.singles,5,31,7,0.001915896,True
6f7f6114-c485-45de-be8b-0b24a877068f.singles,5,4,6,0.001407094,True
061f5955-2888-4b63-ae0e-8aa04012cfd8.singles,5,48,7,0.002552046,True
fdeb5a58-e58c-44b6-96df-07614f40cfd1.singles,5,16,8,0.001962524,True
9ebdd918-82fa-40fa-9046-646b6499dd0e.singles,5,6,7,0.001490499,True
dc049714-b14a-433f-b793-b75939ec6d85.singles,5,29,7,0.002047704,True
502c77fd-a1a3-4282-9d1b-41126c6e0aa8.singles,5,121,7,0.00278326,True
e7340471-9c64-4100-aeaa-77de29eb3c5c.singles,5,26,7,0.001927046,True
4e5d33ca-3263-4e7e-a521-8f6747bc9f41.singles,5,2,7,0.001340879,True
f466730a-d34f-4c2b-8022-1f006d0d0e7e.singles,5,18,7,0.00185918,True
f8930467-6d04-4d3e-8d14-649fb0d47794.singles,5,10,7,0.001860212,True
16768c9d-e20a-46b4-a4b4-f3977ccf7262.singles,5,19,7,0.001855983,True
c209d9aa-a8ed-4bc5-8a64-f9a925a6cb1d.singles,5,9,7,0.001952644,True
c29df59b-4955-4de8-b09a-6a8e961a596a.singles,5,25,7,0.002046451,True
ab4709f0-d7c7-4353-8652-43dc8a95fc7c.singles,5,19,7,0.001802564,True
ea932f76-3bec-44d7-9221-dbfede0b4aeb.singles,5,9,6,0.00158692,True
b17b3f2e-84e2-4b36-bb88-64391ab9c835.singles,5,56,7,0.002336744,True
05fc3bbb-5cfb-4096-b4e5-3e515d2bf6ae.singles,5,92,8,0.002776887,True
c4dd52a0-6bdf-4955-8a4d-8eebf811aa0f.singles,5,57,7,0.002524625,True
aaaf6733-62bf-471d-aa47-af14b342ca82.singles,5,7,7,0.001548358,True
dece0dc4-0e7a-459a-906b-08dcd3bcfc65.singles,5,9,6,0.001581241,True
75ed0153-7664-4f9d-a8b1-310b40545f9e.singles,5,12,6,0.001962774,True
ed354192-8320-492f-8474-103227d201b1.singles,5,72,8,0.002776206,True
73fadc6d-594e-41be-8281-f41f3a49b262.singles,5,15,6,0.001659176,True
caf2fd3a-1dec-4e8d-915e-64e981a6e144.singles,5,218,7,0.003845919,True
4fad87ed-4381-4b51-9f6b-8aec6a56eb8c.singles,5,20,7,0.00177363,True
008aa557-ebac-407b-b89d-ac9ac38682d4.singles,5,19,7,0.001620032,True
a68c1eeb-dbeb-4afb-9174-e9e08f5281f7.singles,5,27,7,0.00180586,True
537d82a6-4355-4425-bb11-533b7875276e.singles,5,30,7,0.001990325,True
327261f8-6769-4acd-8710-f2708ce462b7.singles,5,5,6,0.001418565,True
7c79397d-9d37-42f3-b8b6-39279c7c7688.singles,5,10,7,0.001878215,True
cc50149d-aed4-4608-a65c-1f95a4f01f6a.singles,5,11,7,0.002072109,True
2d1e61e9-9e0a-4643-8634-7b4a35289e1e.singles,5,16,7,0.001793717,True
a7e4af93-8d9e-4930-bc0c-6433e1638c9a.singles,5,30,8,0.002218232,True
a9bc4eb4-016b-468d-8c5c-b6dc48ab9497.singles,5,32,8,0.002219866,True
6252397d-8572-45d3-a2cc-5e3b1e6428f4.singles,5,23,7,0.002161857,True
54f04403-c0db-4db2-a8dd-9d3e38ab4bc4.singles,5,10,7,0.00168848,True
475ad145-2f15-4e97-9292-d1b4677d2640.singles,5,13,8,0.001755697,True
c2dc43f2-f3c5-4a25-bea7-1e7b84635696.singles,5,4,7,0.001443662,True
51815880-443a-42d8-92b8-41e9fc3a65a9.singles,5,91,7,0.002582433,True
54afa926-e0bb-4a4d-a6ba-05b96df28ae7.singles,5,9,8,0.002043003,True
769de650-8bdf-4ad9-b9de-853e06354d70.singles,5,1,8,0.001558177,True
692d6134-b971-4982-917e-8b54fd3a6dd2.singles,5,13,7,0.001775624,True
3f3b1633-0744-47dc-93e8-7ede5006771e.singles,5,9,7,0.001640261,True
517abd44-37ee-4ca1-ad1c-3536bfb02b92.singles,5,15,6,0.001691015,True
