instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
75c6fe27-e0b7-4012-b096-20ae04531d2e.singles,10,20,0.00051924049,0.009696312620000003,0,0.0016865455000000006,2,100,465,62,29,0,0,0,4,0
76180ee1-711f-4d82-bc92-2d380149ffed.singles,10,20,0.0005366954799999999,0.0065578141999999996,0,0.0029976925500000014,3,100,329,62,29,0,0,4,2,0
76374926-7091-43aa-8f47-d189a332961e.singles,10,20,0.00052676579,0.02500005488,0,8.211518000000001e-05,0,100,2087,58,29,0,0,4,2,0
76a0a364-bf99-4a4f-8463-6d2b913efdca.singles,10,20,0.0005446434099999998,0.017683162960000005,0,0.0026261941299999996,3,100,988,63,28,0,0,0,4,0
76bee615-6123-4bfa-8bc8-65ff30b97be6.singles,10,20,0.0005333828000000002,0.006496219840000001,0,0.022103492950000005,16,100,277,58,28,0,0,0,2,1
77062172-4fda-4b37-9c1b-8cc3c7496987.singles,10,4.704239134,0.00053999286,0.03361309853000001,1.553e-06,8.442330000000001e-05,0,100,2138,67,29,0,0,3,2,0
776b5db8-320e-46d4-b119-13d2d41448aa.singles,10,20,0.00053919655,0.003230705319999999,0,0.045131524449999995,25,100,126,61,30,0,0,1,3,1
7831c087-f009-4912-9bfc-061cd2ece5ef.singles,10,20,0.00055354959,0.00222540341,0,0.03473282966,19,100,78,58,29,0,0,1,2,0
7896a7c7-68ea-42d7-9ae3-15686fc0a3eb.singles,10,20,0.0005516149600000001,0.15667138206999998,0,8.628400999999998e-05,0,100,12587,68,30,0,0,2,3,0
7915f7a7-d261-49ee-b66f-7e3572cfe0a2.singles,10,0.11374519,0.0005084574200000002,0.0024799044999999995,1.733e-06,8.240949000000001e-05,0,100,77,60,29,0,0,2,4,0
7968e2e7-64ea-4ebe-8037-b183866c82d4.singles,10,20,0.00050991924,0.005498313339999998,0,8.135330000000003e-05,0,100,189,61,28,0,0,1,2,0
7998ea0e-2e83-4cf0-9184-d28ba4415911.singles,10,20,0.0005046754599999998,0.006175577160000002,0,7.908892000000002e-05,0,100,241,62,30,0,0,2,3,0
799f1daf-7fac-4bd4-a794-9d9cec3d4110.singles,10,5.293245844,0.0005301286199999996,0.02566575727,2.615e-06,8.178568999999998e-05,0,100,1688,65,30,0,0,2,3,0
7aa2731e-6b79-4324-b716-270abefab5d7.singles,10,20,0.00050793207,0.00427415182,0,0.0008854840399999998,1,100,192,57,28,0,0,4,4,0
7aa6ac6c-328c-4284-83eb-778918b151a0.singles,10,20,0.0005594612399999998,0.10609875567000002,0,0.0010899947200000003,1,100,6964,68,28,0,0,1,3,0
7b926f88-06c8-4246-b317-20e1cb7fb55f.singles,10,20,0.00049855477,0.0013125374400000003,0,8.069152000000001e-05,0,100,27,59,28,0,0,0,3,0
7bae7543-7ab0-4969-b84d-f80a3c2b3266.singles,10,20,0.0005053615299999997,0.0030433912900000005,0,0.0017439355799999997,2,100,109,61,28,0,0,0,6,0
7c51394d-a352-4605-be52-c8687caa1bba.singles,10,20,0.00051547994,0.010786096559999996,0,7.974934000000004e-05,0,100,738,62,29,0,0,1,2,0
7c839cad-4a25-444a-9d9e-b04a79e63e6b.singles,10,20,0.0005196259899999999,0.006628752979999999,0,0.005717706969999998,5,100,369,62,28,0,0,1,2,0
7c9ac9b6-d25d-4aaa-9092-8315fde8df8e.singles,10,20,0.0005760376000000002,1.9295375004000004,0,0.14208442317000006,44,100,154286,66,29,0,0,1,3,0
7ccc7e5d-d399-42ce-a2d8-9a74fd85b70d.singles,10,20,0.000509039,0.0055904441399999985,0,8.079085000000001e-05,0,100,287,62,28,0,0,1,1,1
7d1a00e7-6d2d-479d-ac48-05f00e0f5c66.singles,10,20,0.0005279577399999999,0.009935741130000002,0,0.0028978141599999992,3,100,695,63,29,0,0,3,1,0
7d5fd57e-4c93-4a25-b313-33467d80b6a6.singles,10,20,0.0005463806300000003,0.05612801297,0,0.0009250517199999999,1,100,4466,62,30,0,0,7,2,0
7e13ec3d-9ca6-40cd-8b07-de5d656ce5cf.singles,10,20,0.0005356474300000002,0.03981628831999999,0,0.0007510430900000002,1,100,2284,67,28,0,0,3,2,0
7e3abaf5-4258-4444-85a3-15db37a86a9c.singles,10,20,0.0005384420099999998,0.05986858727,0,0.0045611121,4,100,3952,62,27,0,0,3,3,0
7e4555e6-587c-4d56-92ad-cc47eecbf6a0.singles,10,20,0.0005490645700000001,0.017159457030000005,0,0.11580005155000003,39,100,1120,63,30,0,0,4,3,0
7e7c12d0-f07b-4af3-bafe-648cb72926a9.singles,10,20,0.0005464374800000002,0.12791992207,0,8.578167999999999e-05,0,100,7931,69,29,0,0,2,4,0
7e960a2d-8396-4d7f-8838-4d3c292588a8.singles,10,20,0.0005242006,0.00847754188,0,0.00089858875,1,100,429,62,29,0,0,2,3,0
7ed664e1-fe76-48bb-8ee3-4d1c8f7d0ce4.singles,10,20,0.00051242466,0.00897636509,0,7.996057000000001e-05,0,100,475,61,30,0,0,1,4,0
7ed9f488-ee21-40b3-97c3-9015efa59819.singles,10,20,0.00054945446,0.030211079829999998,0,0.05526052807999997,24,100,2655,63,29,0,0,2,4,0
7edf03da-c6a2-42ae-8f88-106f48d2e34e.singles,10,20,0.00053962416,0.01794502044,0,0.005516195889999997,5,100,923,64,29,0,0,0,4,0
7f0d5587-44b5-4f58-801f-17b900dc6449.singles,10,20,0.0005372926899999999,0.03602999634,0,8.343727000000003e-05,0,100,2452,67,29,1,0,2,3,0
7f439036-92d5-4f2e-8fea-02210caaa165.singles,10,20,0.0005608173999999998,0.09439739103000001,0,0.0019129324699999994,2,100,6929,64,29,0,0,2,3,0
7fb11371-178a-436f-a0bb-28f51fb9dd3d.singles,10,20,0.0005085203500000001,0.00234945237,0,0.0008285804100000001,1,100,66,60,28,0,0,3,4,0
7fd91fcc-24e0-4f74-bc9b-2a0a642fe4cc.singles,10,20,0.00051865622,0.012395541150000005,0,0.00090327604,1,100,653,64,29,0,0,2,4,0
80315d3f-ea64-49b0-8da2-ee346fd944ed.singles,10,2.629262154,0.00052605459,0.0198009964,1.353e-06,8.052893000000002e-05,0,100,1084,68,29,0,0,0,3,0
804b173b-dfa6-4331-82ee-8501b2e066d2.singles,10,20,0.0005119257000000001,0.006445194080000001,0,0.0019192107000000002,2,100,370,67,29,0,0,1,3,0
804badee-95d6-475c-85ad-98b50601f11c.singles,10,20,0.0005385447399999998,0.05520980385000002,0,8.025095999999998e-05,0,100,3945,67,30,0,0,1,2,0
80ebba21-a99c-4a01-8e3a-e390cacfdb93.singles,10,20,0.0005532562799999998,0.03305190421000001,0,0.35529525677,54,100,2689,62,28,0,0,2,2,0
813297d7-38ad-4c1d-af67-cada1f2ee864.singles,10,20,0.0005088724,0.0029596798899999993,0,0.0008182141100000003,1,100,95,65,30,0,0,0,3,0
81642bdb-efa6-491e-8135-d372da083036.singles,10,20,0.0005066141999999999,0.0038465500000000002,0,0.0008073225300000001,1,100,137,61,28,0,0,2,3,1
8191d07c-1703-46ed-b23e-cc67294eb094.singles,10,20,0.0005419133400000004,0.2496204254700001,0,0.0039010244999999983,4,100,19243,65,29,0,0,1,5,0
81cd92ae-0400-4004-a465-05d39fb85bd7.singles,10,20,0.0005301353900000001,0.025035627959999987,0,0.003415438480000001,4,100,1711,63,28,0,0,2,5,0
82126da8-e247-492f-b1ba-f012f73ceada.singles,10,20,0.0005292130699999999,0.004683816629999999,0,0.00421018784,4,100,198,58,28,0,0,4,3,0
8262dc33-5a66-4fbd-a10b-3b420fd0400a.singles,10,20,0.0005197912299999998,0.013853014110000004,0,0.00260669197,3,100,749,65,28,0,0,1,2,0
82b0b0c7-e02a-4fc4-a195-df06c3238f60.singles,10,20,0.0005418550700000002,0.05087268105999999,0,0.0019097265599999995,2,100,3771,65,31,0,0,1,2,1
82bbd413-47d7-4cc1-969c-210208915b7e.singles,10,20,0.0005709179200000002,0.06033952555999997,0,8.633731999999998e-05,0,100,4084,67,29,0,0,1,2,0
82bbe4cd-0e3b-4270-9c6d-4a44017dd182.singles,10,20,0.00052628412,0.0024934424999999995,0,0.0029154994100000003,3,100,89,60,28,0,0,4,4,0
82c2c7cd-dee6-41e4-85ab-0a74d85c4427.singles,10,0.307030739,0.0005435507999999999,0.043953012679999987,1.432e-06,8.351353000000001e-05,0,100,3048,64,29,0,0,4,3,0
82f3839b-02ba-41b4-887e-2d1b5c81509f.singles,10,20,0.0005160926700000001,0.00351365606,0,8.265522e-05,0,100,140,63,27,0,0,3,4,0
832237bd-7f3c-4755-9651-34d25047010d.singles,10,20,0.0005493561400000002,0.0023864351499999995,0,0.019977512410000002,15,100,70,60,29,0,0,2,2,0
84a268e3-4de2-4546-9174-202dac1b9514.singles,10,20,0.0005230924600000001,0.015751838770000005,0,0.0008289612800000005,1,100,847,64,29,0,0,3,4,0
84a59dd7-0de0-417f-b5c2-d6ea0a05243b.singles,10,0.344956431,0.0005273976499999998,0.022825709499999992,2.385e-06,0.00257401727,3,100,1469,63,30,0,0,2,3,0
84dfa551-32ff-43cb-a4ab-943a45aa88f9.singles,10,20,0.0005234030199999999,0.01567202754,0,8.108858000000001e-05,0,100,959,64,29,0,0,2,4,1
84efc072-37e6-4bd1-838f-b714001a56dc.singles,10,20,0.0005241672099999997,0.01626956908,0,8.157312999999998e-05,0,100,880,66,30,0,0,2,2,0
855a6c13-57c9-4d3a-8d06-80777210aeb6.singles,10,20,0.00052524001,0.01283421779,0,0.0017565988400000008,2,100,716,64,28,0,0,2,2,0
85830240-10b2-4db8-8b3b-0beac2c15efb.singles,10,0.458513013,0.000542372,0.07287100830999997,1.242e-06,8.160518999999996e-05,0,100,4444,68,30,0,0,1,2,0
86102950-90f9-466f-9660-70c98ba578b7.singles,10,0.183902552,0.0005372171400000001,0.045080773279999986,1.342e-06,8.499591000000003e-05,0,100,3193,65,28,0,0,0,2,0
8695daef-34ff-41ba-a5c1-575df29bbbf6.singles,10,20,0.0005547831199999998,0.04638015283999998,0,0.32598457668999997,58,100,3478,65,30,0,0,0,3,0
873b6872-92a0-421d-931b-9ff65fab983f.singles,10,20,0.0005430286299999996,0.0307740492,0,0.019472677700000003,12,100,1868,60,28,0,0,2,4,0
874af4f0-5555-4ad0-aaec-d3ac8d06055e.singles,10,20,0.0005173460800000001,0.006958382870000004,0,0.0027082794299999992,3,100,388,57,28,0,0,3,4,0
87b9a0b9-f69a-4690-b823-9b6d4a6d3aa2.singles,10,20,0.00055744179,0.002800060189999999,0,190.80245354971993,1054,100,96,60,27,0,0,0,2,0
87ebdca4-8a4a-4e8c-8a9f-de82ddbef694.singles,10,20,0.00052509732,0.02091502322999999,0,0.002558444920000001,3,100,1240,62,30,0,0,2,4,0
88679f4f-2c81-4b8e-8db4-00c356a40842.singles,10,6.392207905,0.0005216612900000001,0.010898399589999998,1.473e-06,8.089527999999997e-05,0,100,644,61,28,0,0,3,2,0
888ef929-5c0e-41c7-ba56-017177abebf8.singles,10,20,0.0005497403099999997,0.036313261090000014,0,8.379468e-05,0,100,2102,67,28,0,0,1,2,0
88f92042-53a3-497a-9715-250f7b6249f9.singles,10,20,0.0005134207499999999,0.006308010959999998,0,8.002076000000002e-05,0,100,378,57,29,0,0,0,3,1
894ac8d2-1f2f-47dd-8ac7-425b09a47e99.singles,10,20,0.00050717407,0.0036487416099999993,0,0.00092743711,1,100,136,62,30,0,0,1,1,0
8985fe13-5f66-41df-b61f-8533667a8f1f.singles,10,20,0.0005435474799999999,0.006125467940000001,0,0.02268834136000001,14,100,294,64,29,0,0,4,4,0
89d9106b-29e8-4ecf-ae8f-5c954bbaf372.singles,10,20,0.00052812909,0.01896170432000001,0,0.0014384601800000003,2,100,1155,62,29,0,0,1,3,0
89ffb54d-c69b-4434-b1a6-54f6db10e3b5.singles,10,1.032583507,0.00051255242,0.0031407770899999996,1.532e-06,8.204702999999998e-05,0,100,162,62,31,0,0,0,1,1
8a8bd541-b6e0-4549-a8e5-09fefee62305.singles,10,20,0.0005318002999999999,0.007891434499999996,0,0.008675026200000002,7,100,401,62,28,0,0,3,2,0
8aa40edf-f587-4e60-85a1-124a3f0b2b71.singles,10,20,0.00052928843,0.021298812570000006,0,8.211539000000002e-05,0,100,1402,65,30,0,0,1,3,0
8b249cc5-b411-4842-b5ea-20f00281c0f9.singles,10,20,0.00051529596,0.011851440089999997,0,0.00174295105,2,100,641,67,30,0,0,2,2,0
8b635107-b58e-4629-8453-5abdb08273ab.singles,10,20,0.00051459934,0.0060080865400000015,0,0.0018759380900000005,2,100,312,64,29,0,0,1,2,0
8b73e123-c325-4a37-a5d0-a042f4262037.singles,10,20,0.00052395542,0.006648008470000001,0,8.051738000000003e-05,0,100,321,61,30,0,0,4,4,0
8bf5095e-c821-4753-90ec-2915f7c7fe63.singles,10,20,0.0005304163700000002,0.02135032644,0,8.269365000000001e-05,0,100,1383,64,29,0,0,1,3,0
8c094f9c-df83-469f-b08d-3b229f2c89cd.singles,10,20,0.0005183440700000001,0.014484952559999993,0,8.305575000000002e-05,0,100,703,62,29,0,0,3,5,0
8c54d4a7-785e-45d8-b77b-3dc8dfbb10bc.singles,10,1.257561663,0.00050519703,0.005808518689999999,1.553e-06,8.018774000000001e-05,0,100,239,61,28,0,0,1,3,0
8ca52247-30b7-4bef-85c2-195da29548d3.singles,10,20,0.0005328221700000003,0.01798565125,0,8.526371000000001e-05,0,100,1207,62,28,0,0,3,2,0
8cb6b15e-df12-4d87-853d-ccb855fa6e72.singles,10,1.177543763,0.0005348928,0.029407372839999998,2.745e-06,0.0008135418099999999,1,100,1967,66,30,0,0,2,2,0
8d24627b-5c9c-4967-9178-658f7b43a10e.singles,10,20,0.00054256704,0.08573481977999999,0,0.0027565978599999996,3,100,6751,67,29,0,0,0,4,0
8d2cd7db-8d15-462a-94f6-0fb7f9bcf570.singles,10,20,0.0005292628800000002,0.0027703117700000005,0,8.254091999999999e-05,0,100,105,61,28,0,0,2,2,0
8d4927e7-5887-4a8e-82a2-ab03ab52f0bd.singles,10,20,0.0005144186599999998,0.005850862359999999,0,0.0017350827600000004,2,100,306,62,30,0,0,5,2,0
8db2cd0b-aa1f-43e9-b0ef-bec075ccf1ac.singles,10,20,0.0005434076099999998,0.056362022660000004,0,8.105277e-05,0,100,3782,64,28,0,0,0,2,0
8dbe8e51-86e6-46e9-8755-acdc441901e8.singles,10,20,0.0005268792800000001,0.007165159290000001,0,0.00971780995,8,100,424,60,30,0,0,2,2,0
8e330deb-75f1-4453-9590-b5abcb6b778c.singles,10,20,0.0005192555100000001,0.003266437949999999,0,0.0009150249700000004,1,100,147,60,28,0,0,2,3,0
8e930de5-a344-46c7-80fe-b89f595b3157.singles,10,20,0.00055660505,0.06854245452,0,0.00081867926,1,100,4485,65,30,0,0,0,2,0
8e942153-f586-41e3-8559-27df0c4d0f90.singles,10,20,0.0005301930599999999,0.003608497259999998,0,0.01243391363,9,100,155,61,29,0,0,3,2,0
8efeab3b-eb3c-4579-beea-145c1e1b5799.singles,10,20,0.0005540494600000001,0.0029485464199999994,0,0.012508145160000005,9,100,76,58,28,0,0,1,3,0
8fa411e2-6b7d-4266-bb83-44af4dc4f181.singles,10,20,0.0005275450399999997,0.0077485702899999995,0,0.005718868750000002,5,100,389,61,27,0,0,0,4,0
8fe9f2fe-2809-4587-b443-d30b9a881c37.singles,10,20,0.00052887831,0.020480286590000004,0,8.191598999999999e-05,0,100,1426,59,27,0,0,2,3,0
8fef1f61-8514-41cb-b9a5-950ec7013fe9.singles,10,20,0.00051438751,0.008361073339999999,0,0.0009286775300000001,1,100,421,64,29,0,0,1,2,0
90c4ddd4-c2ba-4bed-bd51-97e7a35f2d64.singles,10,20,0.0005307732599999999,0.010772331240000002,0,0.001965962,2,100,559,66,29,0,0,4,2,0
91153ee0-bc75-4396-894a-f4fabfa6ab4a.singles,10,1.168351552,0.0005042300299999999,0.004079968010000001,1.413e-06,8.149059999999998e-05,0,100,170,58,29,0,0,2,3,0
9116314d-ed44-4914-92b8-2edf5e39642d.singles,10,20,0.0005289515799999999,0.016503578589999995,0,0.004932693979999999,5,100,945,63,27,0,0,0,3,0
9123c228-fd2f-422e-bb1a-d7da609bd928.singles,10,9.315482893,0.0005459460600000003,0.047478725220000004,7.334e-06,0.015077263379999994,12,100,2994,69,30,0,0,0,4,0
9217ab59-8eeb-467b-b253-ff912f3c640c.singles,10,20,0.00055438221,0.06877479198,0,0.0018560905100000003,2,100,5331,62,29,0,0,1,3,0
9255598a-ebf3-4df1-a52e-a1286c066f54.singles,10,20,0.0005474447299999999,0.08929992922999991,0,8.554694e-05,0,100,6797,65,29,0,0,4,3,0
92c4ca7f-9957-4233-b444-58dfa0fd1b04.singles,10,20,0.0005302287599999997,0.0302613665,0,8.121667000000001e-05,0,100,1872,61,29,0,0,3,4,1
9334784c-3132-47dc-af60-9f41c1e5b885.singles,10,20,0.0005359219499999999,0.03694077632,0,0.0008579188800000001,1,100,2345,67,30,0,0,1,2,0
934253e4-b70f-4412-8bc2-300972ccde06.singles,10,20,0.0005471961999999999,0.093217097,0,8.521453000000001e-05,0,100,6083,64,29,0,0,1,4,0
935c8ae6-80e8-4f5f-bf6d-e3aca3188eaa.singles,10,20,0.0005168703899999997,0.012287975870000002,0,8.348649000000001e-05,0,100,740,59,27,0,0,2,2,0
93b44388-b471-4ec1-9d9a-6327213c45e6.singles,10,20,0.0005703683900000002,0.18856755527999997,0,0.00089966499,1,100,12838,69,30,0,0,1,2,0
94b3d033-8178-4f38-b54c-fb4efeded177.singles,10,20,0.0005365716200000001,0.02130087719,0,0.003254461850000001,3,100,1238,66,29,0,0,3,3,0
94e03b7e-b3ae-4ef6-b1d0-7dff32e5bbad.singles,10,20,0.0005282537600000001,0.027218959100000006,0,8.140718000000001e-05,0,100,1650,64,30,0,0,4,3,0
9510edd5-c536-4e4d-afc4-45258767974b.singles,10,20,0.0005431798299999999,0.07292859096999997,0,0.0014338289600000001,1,100,5917,61,31,0,0,1,4,0
952c1ee9-d86a-492c-86c5-32e89f51250b.singles,10,20,0.0005104969900000001,0.00831786479,0,8.07544e-05,0,100,437,61,27,0,0,0,3,0
959f2eb0-6b2b-45f3-8bdc-a982608ea932.singles,10,20,0.00052218081,0.002314861779999999,0,0.0008383118199999997,1,100,74,59,28,0,0,2,3,0
95b3d69d-a2c7-4921-9b45-ed38e8a6cd7b.singles,10,20,0.00050694437,0.004029220080000001,0,9.155911999999996e-05,0,100,194,64,30,0,0,2,3,0
95db34c8-1c4d-4fd7-993b-ac9b98397231.singles,10,20,0.00051557587,0.00197986753,0,0.0018311185000000002,2,100,47,62,29,0,0,2,3,0
95ed36d5-697c-4463-89ab-de35dd09f9fb.singles,10,20,0.0005263833700000001,0.007932685219999997,0,0.0038218541300000016,4,100,523,60,28,0,0,0,3,0
962fc98d-72e3-489d-b843-0d18ec9cbe1e.singles,10,20,0.0005202680699999999,0.012494226070000001,0,0.0025014755799999994,3,100,715,61,28,0,0,2,2,0
9639fd50-561d-497d-95cb-99afa2cd9dfc.singles,10,0.764167758,0.0005317564999999999,0.028996970079999986,1.743e-06,8.174834000000003e-05,0,100,1657,67,28,0,0,1,2,0
964307c4-65b0-43d1-a3f2-29e85f63698a.singles,10,2.719220909,0.0005114576400000001,0.008965250850000002,1.372e-06,7.919020999999997e-05,0,100,444,67,30,0,0,1,3,0
9644b7c5-8186-4176-bb63-7ee086d3a0ef.singles,10,1.210814409,0.0005439309200000001,0.06988695014000001,1.643e-06,8.499364000000001e-05,0,100,5644,66,29,0,0,2,3,0
97078170-82fa-4240-bcad-218cd0d577ce.singles,10,20,0.0005463563100000001,0.11125679088000004,0,0.0018160907000000007,2,100,8097,61,27,0,0,3,3,0
976a7fb8-6924-4a05-a1f8-d60ac99ae73d.singles,10,20,0.0005106464099999999,0.005475277089999997,0,0.0009225044300000003,1,100,274,62,30,0,0,2,0,1
9835abe1-cf74-47ab-bbff-88416ec9c7cc.singles,10,20,0.00052973517,0.006214193440000002,0,0.01380700574999999,10,100,279,63,30,0,0,3,4,0
98b2b79a-ab0d-47c1-bfcb-2b27b0b53f0e.singles,10,0.419039722,0.00056155832,0.06714210684,1.402e-06,0.0008960250100000001,1,100,4424,68,30,0,0,2,3,0
98e7cf6d-8d07-4053-9200-3011ad275887.singles,10,20,0.0005248750300000002,0.021352432770000002,0,0.0015719151000000004,2,100,1239,65,30,0,0,2,2,0
98ed8aaa-0e20-4336-9d9e-93697b1dc4b4.singles,10,20,0.0005652725899999999,0.003648207909999999,0,1.8400412704799998,116,100,143,60,28,0,0,3,2,0
98fb246e-ad97-407b-b3f0-f098408d95e5.singles,10,20,0.0005466379800000001,0.09249616279999998,0,0.011308424840000003,9,100,6070,67,29,0,0,1,3,0
990f6515-d2f0-4bcc-83bd-ac93f56b3224.singles,10,20,0.0005692540999999999,0.01423749142,0,0.056126374059999984,23,100,909,63,28,0,0,1,4,0
9917f322-7a63-4b42-84df-4e6b51bb8a98.singles,10,20,0.0005473094000000003,0.09922931006999999,0,0.0008945962000000006,1,100,6863,65,28,0,0,3,3,0
9940f78c-3372-41bc-8524-0697dc7e579e.singles,10,20,0.0005273840399999999,0.015042846379999999,0,0.0009419707299999998,1,100,870,60,28,0,0,2,2,0
99f87c1b-dc2e-43cc-a5d4-dabf081e2d88.singles,10,20,0.0005369114199999999,0.02993626057999999,0,0.0009239413100000002,1,100,1646,67,29,0,0,0,5,0
9a540935-9893-4abd-bf7d-5d8fcc702c18.singles,10,20,0.0005443958200000001,0.014786586739999996,0,0.0008721215999999997,1,100,982,60,28,0,0,1,3,0
9a6e7caa-2520-4239-a7c7-07f292b26a93.singles,10,20,0.0005277582500000001,0.008323652669999997,0,0.007846668650000001,7,100,479,65,30,0,0,2,3,0
9ab47a5e-0367-4136-b8bb-a38f3f48d8dc.singles,10,4.7254749,0.00054739923,0.024284745850000008,1.483e-06,8.195202999999998e-05,0,100,1517,65,29,0,0,2,2,1
9b219f69-dcd6-4b9c-b961-8d50117b5a73.singles,10,20,0.0005112094400000001,0.005410109590000003,0,0.0008353170900000002,1,100,242,62,28,0,0,3,1,0
9b7e2203-6dc4-4442-b597-35a29f2ec3c5.singles,10,20,0.00051638979,0.009953082530000004,0,0.0009257204000000003,1,100,619,63,28,0,0,0,4,0
9bfdd4e6-10a5-475f-b64e-6252c0dd1986.singles,10,20,0.0005534471399999998,0.13877082711000002,0,0.28808745269999997,47,100,10301,65,29,0,0,3,2,0
9c455d0e-db20-40c7-a6a9-b8c8cf42dac3.singles,10,20,0.00054281354,0.06327676473000002,0,0.005976264229999999,6,100,4024,67,29,0,0,5,2,0
9c7bd948-6f3f-4faa-a205-5efba0b64231.singles,10,20,0.0005139318499999999,0.011460382929999997,0,8.093976e-05,0,100,754,62,28,0,0,3,3,0
9ca4b3da-fdcb-4dc0-bb02-5b2f7f82b74b.singles,10,20,0.0005589381000000001,0.01499890522,0,1.07292117216,116,100,1013,61,29,0,0,0,4,0
9cbd748f-dfe9-4180-bd06-dd72b9557e97.singles,10,20,0.00052170146,0.0072298211199999995,0,0.0008225232500000003,1,100,428,66,27,0,0,1,2,0
9cfad2f7-6fe0-4935-97cc-d70aa9f6dc76.singles,10,20,0.0005560398300000001,0.040843319520000004,0,0.00085575505,1,100,2510,66,29,0,0,1,3,0
9d0edd2a-a56e-45c2-85dc-dc38b7caad24.singles,10,20,0.0005337391999999999,0.024797854419999994,0,0.002049618439999999,2,100,1689,65,28,0,0,4,3,0
9d3432ab-0622-44c3-9f47-f0c56beada0b.singles,10,20,0.00054180426,0.05183610883000001,0,0.0014864178900000002,2,100,3156,69,29,0,0,1,3,0
9ea12f64-4156-4616-a157-472ec4554d3c.singles,10,20,0.0005595837,0.13661786038999998,0,0.00100339499,1,100,9018,67,30,0,0,0,2,0
9f503065-ba13-40c4-b203-0ff43f81ab93.singles,10,20,0.00053410209,0.014061516829999992,0,0.00175709508,2,100,986,63,29,0,0,3,3,0
9fba8429-90c5-49ca-806d-d754a2bd84a2.singles,10,20,0.00053341266,0.017236365870000003,0,0.00372020404,4,100,888,65,29,0,0,3,3,0
9fdabe36-c1bd-43bc-a0bf-222978297ca1.singles,10,20,0.0005372905299999999,0.02686457374,0,0.01090481762,7,100,1970,58,28,0,0,2,3,0
9feeeb6c-f9f7-4cb4-8f7f-7463ef306047.singles,10,20,0.0005729950899999999,0.003449716789999999,0,0.31120864254000014,53,100,125,63,29,0,0,1,2,0
a0b07a17-a76a-45cf-a319-3bc82a67a5d6.singles,10,20,0.00054047209,0.03980845055999998,0,0.008077968579999997,7,100,2373,65,29,0,0,4,3,0
a0cc9825-00e0-44d4-85fa-0aed58c7c8a5.singles,10,20,0.0005421011200000001,0.40276556182999995,0,0.00096608789,1,100,31772,61,27,0,0,0,2,0
a0e69502-bc08-45be-a349-189c111de007.singles,10,20,0.00054961584,0.024879621709999994,0,0.0020076789700000015,2,100,1718,57,27,0,0,0,4,0
a0f61d02-b9b4-4864-875c-432be0050700.singles,10,0.831001671,0.00054471666,0.37743658316999995,3.076e-06,0.0024421891199999995,3,100,26532,70,31,0,0,2,4,0
a24cf69a-87a9-4684-9fab-cf4dc931d93f.singles,10,20,0.0005514024700000003,0.00574682289,0,0.14023317339999997,45,100,261,61,29,0,0,5,2,0
a24d242c-da47-4e79-af24-a139a3801bd4.singles,10,20,0.0005265686200000001,0.013060912029999998,0,8.092656999999996e-05,0,100,767,64,29,0,0,1,3,0
a26cb479-10fc-420c-9122-d3b4f6878e55.singles,10,0.333982658,0.0005191255900000001,0.0057560993,1.613e-06,0.0007986707200000003,1,100,244,68,31,0,0,1,3,0
a270991c-67f2-4662-be59-d58acd9afff3.singles,10,20,0.00055880537,0.06506036524,0,0.002873194110000001,3,100,4917,63,28,0,0,1,4,0
a32846a2-f50a-45cc-b9d6-a86ee2f5c7a7.singles,10,20,0.00054574382,0.06355166939,0,0.007224374489999999,5,100,3781,66,29,0,0,1,3,0
a370764b-452f-4a7d-87bf-7b7a4bce6e94.singles,10,20,0.00054374437,0.03521103916000002,0,0.03629503774,13,100,2197,64,29,0,0,1,3,0
a3ed29c0-bf59-432d-a777-bf508950321d.singles,10,20,0.00051532456,0.013548962929999997,0,8.026007999999997e-05,0,100,739,60,29,0,0,1,3,0
a42187f5-23ca-4a63-a90d-26c3d62d8bd3.singles,10,20,0.0005070038399999999,0.0026575479,0,7.892592e-05,0,100,88,55,26,0,0,1,3,0
a43d98fd-3cfa-442d-bb90-2ed739f463c3.singles,10,20,0.0005194761600000001,0.016815300280000004,0,8.096858000000001e-05,0,100,1037,58,27,0,0,0,2,0
a448af52-144c-4832-bc73-d20861cdba2c.singles,10,20,0.0005626313599999999,0.06802369234999997,0,0.003596577420000001,3,100,5340,61,28,0,0,3,3,0
a4579a12-8149-47b0-9897-27da4210dfa4.singles,10,20,0.0005334986899999998,0.00926835569,0,8.214399999999996e-05,0,100,545,62,30,0,0,3,2,1
a45fc193-0b39-4424-9de5-2852e11810ab.singles,10,20,0.0005466149400000001,0.0076493607100000015,0,0.10696021253999997,28,100,368,59,28,0,0,0,2,0
a47ff8a4-cdac-450f-985b-80a83ab01a20.singles,10,20,0.00054762283,0.019445102309999997,0,0.003826628939999999,3,100,1245,65,29,0,0,1,2,0
a4a88901-315e-42a2-88b7-ca61d2a3bf6a.singles,10,0.790410932,0.0005172473800000002,0.011270630399999999,1.323e-06,8.074259999999998e-05,0,100,567,65,29,0,0,1,2,0
a4b42646-c36e-452f-948b-a24e88e04cf7.singles,10,20,0.0005316061600000001,0.026006759040000008,0,0.00174382036,2,100,2057,59,30,0,0,1,3,0
