instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
999d21b0-ff41-4c6d-ac8e-c1679da8d92b.singles,5,0.003197222,0.00018598838999999998,0.0009051113699999999,2.405e-06,0.0012253567799999996,3,100,35,16,7,0,0,0,1,0
99e8ac30-5f3f-4552-85c5-ab097bfd6ff7.singles,5,0.001571949,0.00018256976000000002,0.0006480364,1.984e-06,2.5365089999999998e-05,0,100,15,14,6,0,0,1,2,0
9a039394-5248-4484-b616-8ddc5c98966c.singles,5,0.001516936,0.00018093705999999997,0.0006330043399999999,1.533e-06,2.728979000000001e-05,0,100,19,14,6,0,0,0,1,0
9a09fef6-8671-4bb4-ade2-0f36adfc1938.singles,5,0.001805528,0.00018328810000000007,0.0006791977699999997,1.573e-06,0.0003096629800000001,1,100,21,16,7,0,0,0,1,0
9a2e5cbf-3da0-44e7-a6e3-3968749dbdc1.singles,5,0.001775412,0.00018238395000000002,0.0009817694699999998,3.968e-06,2.5098060000000007e-05,0,100,19,14,6,0,0,1,2,0
9a4d81a3-9834-4476-8b97-84c165ce0352.singles,5,0.001894762,0.00018648477,0.0008469567300000002,4.117e-06,0.00033970595,1,100,29,18,8,0,0,0,1,0
9a54e37f-dce0-44df-9248-7b85e33baca2.singles,5,0.001573633,0.0001811925300000001,0.0005866645100000001,1.513e-06,2.4375849999999995e-05,0,100,13,15,8,1,0,1,1,0
9aa72ffa-d9af-4cc1-8529-eff0ea07f830.singles,5,0.001374463,0.00018098071,0.0010561236699999999,1.522e-06,2.4735940000000008e-05,0,100,43,17,7,0,0,0,1,0
9ab98b3a-9a4d-4468-aa18-c1e3cb4be631.singles,5,0.001321785,0.00018675625999999996,0.00039078035999999983,1.453e-06,2.6025319999999994e-05,0,100,6,13,7,0,0,1,1,0
9ac671aa-17b3-4c77-a938-1cfd6781dd9f.singles,5,0.001336506,0.00019771315999999998,0.00056748333,1.402e-06,2.563834e-05,0,100,10,15,7,0,0,0,1,0
9ac75cf4-dbaa-4c78-930b-058ebb1333f7.singles,5,0.001323032,0.00018845373000000003,0.0005819921800000001,1.423e-06,2.506398000000001e-05,0,100,11,17,7,0,0,0,1,0
9af2f8a1-8167-475f-9070-125c1cbba298.singles,5,0.00141204,0.00018561955000000004,0.0008284139900000001,1.352e-06,2.484908999999999e-05,0,100,30,16,7,0,0,0,0,0
9b202492-75a6-4dde-822b-81aaf5857f57.singles,5,0.013264179,0.00018979417000000002,0.0004654415899999999,2.325e-06,0.0036126975499999998,5,100,7,16,8,0,0,0,2,0
9b206f7d-d214-4319-bf56-21109b4cb8ea.singles,5,0.001570067,0.00018380165999999998,0.00116589007,1.873e-06,2.4251309999999997e-05,0,100,66,17,8,0,0,0,2,0
9bad9b74-269f-45db-bd5b-68f94edb7943.singles,5,0.001690842,0.00018196553000000007,0.0006529394899999999,1.733e-06,2.4464649999999996e-05,0,100,21,16,7,0,0,1,1,0
9c7ff772-ecab-4498-bcfe-fefc30682146.singles,5,0.001389742,0.00018035044000000002,0.00019948211999999986,2.024e-06,2.4224859999999996e-05,0,100,1,13,7,0,0,0,2,0
9d52bf8b-9d02-4494-af8d-5352b3211e9e.singles,5,0.001308495,0.00018219671,0.00034700598,1.313e-06,2.5153350000000002e-05,0,100,4,16,7,0,0,0,0,0
9e3d3f7f-d490-44e6-8aa0-1b9bbbd78c55.singles,5,0.001419397,0.00018067056,0.0006344255200000002,1.302e-06,2.38648e-05,0,100,12,16,7,0,0,0,1,0
9e8d50f3-07b7-491c-82f2-6a4a7b4ebb57.singles,5,0.001346756,0.00018385428000000002,0.0005260469599999997,1.633e-06,2.467172e-05,0,100,11,16,7,0,0,0,0,0
9ea2a788-77b6-47ec-9f24-d286638244da.singles,5,0.001357501,0.00018265134000000003,0.0006587188799999999,1.453e-06,2.481561e-05,0,100,16,15,7,0,0,0,2,0
9ebdd918-82fa-40fa-9046-646b6499dd0e.singles,5,0.001926465,0.00018544891999999993,0.0004244618100000001,1.943e-06,0.0003702631399999999,1,100,6,14,7,0,0,0,1,0
9eea42b3-6877-40d2-a446-c53efa9f5685.singles,5,0.001729132,0.00018332230999999999,0.0007506088399999999,2.124e-06,2.4415029999999998e-05,0,100,17,18,8,0,0,0,1,0
9ef391c9-eea0-47a6-81fe-40bb456a66e9.singles,5,0.002110423,0.00018167732,0.0004273207900000001,1.663e-06,0.00034098707,1,100,7,15,6,0,0,0,2,0
9f1eb914-56a8-4408-a0c0-4e58754699b4.singles,5,0.001406469,0.00018115669999999994,0.0010097875299999999,1.443e-06,2.5260660000000004e-05,0,100,41,17,6,0,0,0,0,0
9f2cd604-1a18-4325-a06c-edb8832e65e9.singles,5,0.001954372,0.0001859161600000001,0.00053370494,2.986e-06,0.0005972297000000001,1,100,10,15,7,0,0,0,1,0
9f5cfbf5-bd6f-4001-af2b-cbee2c3d1ed1.singles,5,0.001336538,0.00019755419999999992,0.0006646083600000002,1.382e-06,2.524323999999999e-05,0,100,20,15,7,0,0,0,2,0
9f703c45-069e-41ea-85bc-8f70c392845f.singles,5,0.002143781,0.00019056970000000007,0.0005223771400000003,1.553e-06,0.0007268003900000003,2,100,10,15,7,0,0,0,1,0
9f9ef2a7-2eb9-4f9d-9d1e-7620c5687f08.singles,5,0.001661121,0.00018388218999999999,0.00064027903,1.442e-06,0.00033483442999999996,1,100,16,16,7,0,0,0,1,0
9fa4fba6-b73a-4a2d-9be7-ce7e93db79b2.singles,5,0.005389791,0.00019044051000000008,0.0006389341600000001,1.623e-06,0.00351387127,7,100,13,15,7,0,0,0,1,0
a0666581-6f17-43cd-a37c-0684021eb2ff.singles,5,0.001647366,0.0001841390000000001,0.0009671670899999999,1.423e-06,2.4018150000000003e-05,0,100,40,17,7,0,0,0,2,0
a0ba815b-26aa-43d7-a193-688aa77d2428.singles,5,0.001388413,0.0001819403400000001,0.0006667948299999998,3.146e-06,2.4220819999999998e-05,0,100,16,16,8,0,0,0,0,1
a0ce4512-cf92-41e9-8036-8fecdf14664c.singles,5,0.002515887,0.00019948450000000002,0.0015489314400000001,1.322e-06,0.00080392632,2,100,90,18,8,0,0,0,1,0
a1528ab1-fbd9-4322-9a39-3d998452411d.singles,5,0.001457696,0.00018500501000000006,0.0009175987900000005,3.266e-06,2.494313e-05,0,100,29,17,7,0,0,0,1,0
a1a778cf-c1b9-414c-b49f-ea293fc9ae0f.singles,5,0.002319972,0.00018558181000000003,0.0011115233600000002,1.383e-06,0.0008882884700000001,2,100,62,15,6,0,0,0,3,0
a1fc4dc7-1441-48e0-b746-8e14b84156c0.singles,5,0.001361465,0.00017944532,0.00031245103999999994,1.362e-06,2.521998999999999e-05,0,100,4,12,6,0,0,0,3,0
a20ec2c8-3400-4cc3-a234-210b2df2820f.singles,5,0.001387037,0.00018525208999999997,0.0008820512600000001,1.293e-06,2.454181000000001e-05,0,100,27,17,7,0,0,0,1,0
a24d4d5c-5ce9-406c-9e23-8e9b901ba552.singles,5,0.00136648,0.00017973075000000005,0.0003029859899999999,1.393e-06,2.3740399999999997e-05,0,100,3,14,7,0,0,0,1,0
a276c2dc-c0a2-4ba9-8bc3-6bf2d3a6da0d.singles,5,0.001366783,0.00018147421999999995,0.00070726903,1.533e-06,2.468282000000001e-05,0,100,17,16,7,0,0,0,2,0
a31b25e7-f65d-46ee-99a8-e65302021f5c.singles,5,0.001454249,0.00018312159999999997,0.0006144956600000003,1.323e-06,2.3964069999999998e-05,0,100,16,15,7,0,0,1,1,0
a358ee82-760f-4229-8441-dac5ccfd5bf3.singles,5,0.00138632,0.00017857367000000005,0.00046059113000000034,1.413e-06,2.4804900000000007e-05,0,100,7,14,6,0,0,0,0,0
a3a9fe00-5db6-4f77-b5a5-643008e7bdba.singles,5,0.001666583,0.00019388788999999998,0.00047712271000000027,1.303e-06,2.427261e-05,0,100,9,14,7,0,0,1,1,0
a3f2d385-5f08-477d-9e02-a9f7d2076105.singles,5,0.001358645,0.00018927154999999994,0.00030296360999999995,1.583e-06,2.7164690000000007e-05,0,100,3,15,6,0,0,0,2,0
a41abe2c-bc17-47eb-ba54-8ec956545ff5.singles,5,0.001598516,0.00018343912999999997,0.00089099179,1.573e-06,2.4321019999999998e-05,0,100,26,17,7,0,0,0,1,0
a497fb7e-f87a-46b5-a2b2-e6688a169316.singles,5,0.003280737,0.00018988884,0.00051743491,1.392e-06,0.0013117561700000003,3,100,9,15,7,0,0,1,1,0
a4f127d0-d481-4b46-ba2a-469d50996325.singles,5,0.001640279,0.00019654911999999997,0.0006182964099999999,2.545e-06,2.4430949999999997e-05,0,100,13,17,7,0,0,0,2,0
a5702dd3-de02-46f9-b732-ee03d18983a7.singles,5,0.002158881,0.00018197164000000008,0.00033808281,1.523e-06,0.00057940693,1,100,4,13,6,0,0,0,0,0
a5c8139d-6f43-478b-90d3-0ef8803b7516.singles,5,0.001451364,0.00018898965000000006,0.0011012741399999998,1.673e-06,2.4633970000000003e-05,0,100,42,16,8,2,0,0,2,0
a65a08cc-68a6-4436-ba5b-e5eba3d6fc44.singles,5,0.002550194,0.00018408134999999996,0.0006069730100000001,1.423e-06,0.0009106655399999995,2,100,12,15,6,0,0,0,1,0
a68c1eeb-dbeb-4afb-9174-e9e08f5281f7.singles,5,0.002830065,0.00018411178000000004,0.0007588133700000003,1.382e-06,0.00111692018,3,100,27,15,7,0,0,0,1,0
a7c175aa-72c0-4bdb-aaf2-fad087f282fa.singles,5,0.001598178,0.0001808475300000001,0.0006643441699999998,1.673e-06,2.5189389999999996e-05,0,100,16,15,6,0,0,0,2,0
a7c46642-d119-4092-a54a-1fcf3472df40.singles,5,0.00149798,0.00019294014999999998,0.0005739110700000001,1.793e-06,2.4114560000000005e-05,0,100,14,17,7,0,0,0,2,0
a7e4af93-8d9e-4930-bc0c-6433e1638c9a.singles,5,0.001494249,0.00018447748999999991,0.0009422471100000002,1.353e-06,2.6393419999999988e-05,0,100,30,19,8,0,0,0,0,0
a80bb8ef-382a-490c-938a-8e4aeb886924.singles,5,0.001516986,0.00018733169000000003,0.0006667306400000001,2.124e-06,2.4000840000000002e-05,0,100,18,16,7,0,0,0,2,0
a81a6564-fafb-4854-a5c5-c7646482d858.singles,5,0.001419844,0.00018800726000000014,0.00033930789999999994,1.313e-06,2.6389280000000004e-05,0,100,4,15,8,0,0,0,2,0
a8282953-3814-425a-8288-c0f4ecdc1005.singles,5,0.001380516,0.0001887088999999999,0.0006467250799999999,1.342e-06,2.6498769999999996e-05,0,100,15,15,7,0,0,1,2,0
a88194c9-e308-4dc2-86cd-124f280def50.singles,5,0.001307883,0.00018000486000000003,0.0004684849500000002,1.463e-06,2.398586000000001e-05,0,100,12,17,8,0,0,0,3,0
a91deaef-673e-4c5d-8d03-fa1e275d1857.singles,5,0.001344619,0.00018168478,0.0006418430700000003,1.443e-06,2.3945619999999998e-05,0,100,15,17,7,0,0,0,1,0
a942226d-aaf2-4a5b-8321-080a1cf0e853.singles,5,0.001382132,0.00018176214000000004,0.0010037922100000001,1.473e-06,2.4286510000000003e-05,0,100,52,16,7,0,0,1,3,0
a97d701e-2942-492b-9f91-a539a420c83c.singles,5,0.001332069,0.00017797356000000006,0.0002689925499999999,1.442e-06,2.5367719999999996e-05,0,100,3,11,6,0,0,2,2,0
a9bc4eb4-016b-468d-8c5c-b6dc48ab9497.singles,5,0.001696037,0.0001880845300000001,0.0009895583499999999,1.683e-06,0.0003421604800000001,1,100,32,16,8,0,0,0,1,1
aa477f33-5bcd-4a46-a203-0660507e4d3c.singles,5,0.001779002,0.00018519959000000001,0.00071266932,1.843e-06,0.00040171556999999997,1,100,24,14,7,0,0,0,1,0
aaaf6733-62bf-471d-aa47-af14b342ca82.singles,5,0.002183682,0.00018312537000000003,0.00044641799999999986,1.513e-06,0.00043371177999999995,1,100,7,15,7,0,0,0,1,0
aab9d2ad-3a9d-4a2f-a395-49b896bc9dba.singles,5,0.001510745,0.00018071726999999995,0.00032125468000000003,1.653e-06,2.4962880000000003e-05,0,100,3,13,8,0,0,0,2,1
ab0d8b8c-fc56-4f2f-81a1-8d09213ef601.singles,5,0.001861282,0.00018118377,0.00034531689999999995,2.194e-06,0.00031330347999999994,1,100,4,14,7,0,0,0,0,0
ab4709f0-d7c7-4353-8652-43dc8a95fc7c.singles,5,0.001411824,0.00018238225000000006,0.0006470810100000002,1.613e-06,2.46185e-05,0,100,19,16,7,0,0,0,2,0
ab6a14a7-4944-42b6-bedd-7802ecf0554b.singles,5,0.001361695,0.00019616860000000008,0.00036217733999999993,1.412e-06,2.4463049999999996e-05,0,100,4,15,8,0,0,0,2,0
ab9da109-5b65-46b7-8642-52175c685f1e.singles,5,0.003044056,0.00018404837,0.0008256976899999996,1.583e-06,0.0004940640200000003,1,100,24,17,7,0,0,0,0,0
abd79a0b-8df2-4eef-9330-fca0a978bad7.singles,5,0.002379414,0.00018706609999999995,0.0006377164699999997,1.393e-06,0.0008947268199999999,2,100,13,16,7,0,0,0,2,0
abdf5942-ca09-4a7a-aedb-29e948f0f418.singles,5,0.001954867,0.00018776997000000007,0.0006462282800000002,1.433e-06,0.0005578575700000001,1,100,13,15,7,0,0,0,1,0
ac259904-621a-4925-9d6d-e80c967b2826.singles,5,0.001329474,0.00018100648999999993,0.00114518755,1.493e-06,2.4348629999999984e-05,0,100,62,15,7,0,0,0,3,0
ac5ae80f-0809-44cf-b2e5-2c1a6807f327.singles,5,0.001394981,0.0001902350399999999,0.0005122550699999999,1.393e-06,2.3803119999999997e-05,0,100,9,16,8,0,0,0,2,0
acb06d4d-aa70-4184-a7cf-f21727c31efe.singles,5,0.00930729,0.00020151447,0.0003578801500000001,1.413e-06,0.006511448869999999,9,100,4,13,7,0,0,0,2,0
adafbf75-37b0-4246-9ce3-06d531dc4c3a.singles,5,0.001438433,0.00018069654,0.0006187007599999996,1.653e-06,2.3964820000000003e-05,0,100,15,16,7,0,0,1,2,0
addc3c10-feb7-4efd-b798-b066d01ded40.singles,5,0.001418843,0.00019478221,0.00066795393,1.784e-06,2.457981000000001e-05,0,100,19,16,7,0,0,0,1,0
ae013cb5-6e91-47d3-800e-9cafa417b6cb.singles,5,0.002651685,0.00018748228999999994,0.0008793855799999994,1.473e-06,0.0011469144300000004,3,100,28,16,7,0,0,0,3,0
af8b8b9e-98ab-45e0-aa02-debe1177e74e.singles,5,0.001529881,0.00018260974,0.0008154437300000003,2.003e-06,2.4416689999999992e-05,0,100,24,18,7,0,0,0,2,0
af9e8909-504f-4895-af9b-23b723c2a9a5.singles,5,0.001352753,0.00018112048999999994,0.00066128052,2.124e-06,2.373578e-05,0,100,19,16,7,0,0,0,1,0
b056c07b-de88-4532-be8e-6747109854bc.singles,5,0.002186197,0.00019135389000000003,0.0014424921799999996,1.623e-06,0.00143990172,2,100,91,14,6,0,0,0,0,0
b089a241-c566-4dfa-be31-2936a0ad93f1.singles,5,0.011716351,0.00018689185,0.00069852089,1.563e-06,0.0033072969199999997,5,100,18,15,7,0,0,1,2,0
b091a11d-837c-40a3-bd39-c316ef226a59.singles,5,0.002672691,0.0001870665700000001,0.0006612942900000001,1.944e-06,0.0007940751700000005,2,100,13,17,7,0,0,0,1,0
b0a0fb3d-4b16-41d6-a1e6-324930fd4e39.singles,5,0.00242063,0.00018447669000000002,0.0009130081499999995,1.503e-06,0.0009759001899999998,2,100,32,18,7,0,0,0,2,0
b0ee93b0-5ccb-4cfc-aa09-644182ef03f0.singles,5,0.001394045,0.00018341455999999995,0.0008495023699999994,1.373e-06,2.4280630000000008e-05,0,100,35,15,7,0,0,0,2,0
b10bdb1c-1a4d-4c95-a03f-543e58571a10.singles,5,0.004123702,0.00018700580999999998,0.0007893786400000002,2.044e-06,0.0011280916199999998,2,100,23,16,7,0,0,0,0,0
b12e777a-cbba-48ac-a049-9e38b8e6292a.singles,5,0.001501357,0.00017870409,0.0003789192700000001,1.884e-06,2.3848830000000003e-05,0,100,6,15,7,0,0,0,1,0
b16594c7-fcf3-4e9a-aa49-4d514843db19.singles,5,0.001340395,0.00018147684,0.0005222673300000003,1.463e-06,2.4587840000000005e-05,0,100,12,15,7,0,0,0,2,0
b16c6ab0-57b4-4662-87b0-7044563f0ac5.singles,5,0.001336033,0.00018210179,0.0009690650700000001,1.342e-06,2.4508230000000016e-05,0,100,38,17,7,0,0,1,1,0
b179ac63-b057-4cfe-9f5e-a83828ba379e.singles,5,0.003551832,0.0001874879899999999,0.0006302222299999996,1.343e-06,0.00110016079,2,100,22,14,8,0,0,0,3,0
b17b3f2e-84e2-4b36-bb88-64391ab9c835.singles,5,0.001446095,0.00018255341,0.0012850099400000003,1.402e-06,2.3552869999999997e-05,0,100,56,17,7,0,0,0,1,0
b19e72c7-6ad0-4a4e-838b-df62b0cd217c.singles,5,0.001342943,0.00018175797999999993,0.0006936391000000003,1.463e-06,2.410192e-05,0,100,16,16,7,0,0,0,2,0
b1f9ec86-4d9e-439a-9ebd-a9c23e820dab.singles,5,0.00178852,0.00018375532999999995,0.0008628222100000001,1.723e-06,2.4501900000000014e-05,0,100,38,15,7,0,0,0,1,0
b25256f3-8910-4704-ab52-91dfef090a7a.singles,5,0.002249555,0.00018092898000000003,0.0005215396599999999,1.873e-06,0.00035472564000000006,1,100,9,14,6,0,0,0,1,0
b29bc16b-9fd7-47d9-aaec-7cb3bdf55541.singles,5,0.002308717,0.00019165232999999996,0.00039480910999999987,3.186e-06,2.6853909999999998e-05,0,100,4,14,6,0,0,0,1,0
b2d0377a-7bcd-4bf9-8ba4-8dfb30e14a9f.singles,5,0.001665705,0.00018554837999999998,0.0004580912199999999,3.847e-06,2.5015180000000006e-05,0,100,7,15,7,0,0,1,1,0
b2f4a187-58b4-40ac-9a80-255261a75708.singles,5,0.001830655,0.00018476509999999994,0.00063299708,2.815e-06,0.00037249326000000004,1,100,12,16,7,0,0,0,1,0
b32df5c3-d27c-4899-b5c8-e320e4d5649e.singles,5,0.001704748,0.00018627835,0.00111278001,1.442e-06,0.00034411144000000006,1,100,43,18,7,0,0,0,2,0
b347eda2-1bfc-4e10-9b44-524eda5f2e53.singles,5,0.001362978,0.0001899289899999999,0.00021345526,1.473e-06,2.6375420000000006e-05,0,100,1,12,6,0,0,1,4,0
b35f4a52-3d51-4d06-b144-698bfd93a641.singles,5,0.001337569,0.00018843937000000003,0.00030386158,1.292e-06,2.6231869999999993e-05,0,100,3,14,7,0,0,0,0,1
b3e3d66e-e184-4dd6-bdae-a7e96785bff7.singles,5,0.001798955,0.00018200227999999998,0.00100381833,1.643e-06,0.00036555548999999993,1,100,40,16,6,0,0,0,1,0
b47197f5-f556-42d0-92ea-cd5a28ec1a98.singles,5,0.00145989,0.00018357206000000001,0.0010155231499999991,1.873e-06,2.4450210000000013e-05,0,100,33,17,7,0,0,0,1,0
b49dd7a8-10be-40ea-9f4d-2a74d3ff8e8e.singles,5,0.001864067,0.00018507058999999993,0.0009772447900000005,1.603e-06,0.00038409803999999993,1,100,31,18,8,0,0,0,0,0
b4bc5692-8218-48e5-8d58-6df7c92fc62e.singles,5,0.001360778,0.00018068939,0.0006680016400000001,4.048e-06,2.530434000000001e-05,0,100,21,14,6,0,0,0,1,0
b4d94bc7-cdc9-4cea-b0b4-a52d5308168f.singles,5,0.001363117,0.00018475523000000005,0.00043546513999999993,3.697e-06,2.6062939999999993e-05,0,100,8,15,6,0,0,0,2,0
b4dff322-77c9-4eed-9724-9f29d0cf08fe.singles,5,0.004258801,0.00018584496000000002,0.0003551732799999999,1.633e-06,0.0022764413199999993,4,100,4,15,8,0,0,0,2,0
b4eae6a1-5949-444c-a3dd-ef2e346c189e.singles,5,0.001413667,0.00018418885999999993,0.0005316611000000001,1.823e-06,2.4463769999999992e-05,0,100,9,17,7,0,0,0,2,0
b4ecb8f6-0316-42f2-8bc4-d82ec93c7a86.singles,5,0.001443262,0.00018633539,0.0007320014599999998,3.386e-06,2.4536789999999998e-05,0,100,16,18,8,0,0,0,1,0
b52cb60a-f5e6-4247-9c27-a356ced35e8d.singles,5,0.002615648,0.00018684834999999997,0.0008791270200000004,1.363e-06,0.0011314485699999998,3,100,31,15,7,0,0,1,3,0
b5691bbc-d3fd-4d52-be60-a96bf686e759.singles,5,0.001368728,0.00017998791999999993,0.00032179479999999987,1.463e-06,2.5345870000000002e-05,0,100,4,13,6,0,0,0,1,0
b583d58a-3cc3-4c63-86a7-aca02476ac2e.singles,5,0.001347307,0.00018745081999999995,0.0005538390300000002,1.352e-06,2.4608880000000006e-05,0,100,13,15,7,0,0,0,1,0
b5b3e68c-bc79-4ec0-8fd4-5c0f82e6ae11.singles,5,0.001759802,0.00019520891,0.0009225999300000003,1.483e-06,0.00039561808,1,100,36,16,7,0,0,0,2,0
b5da88cf-0393-415d-a1e8-b4e3f41e2ec1.singles,5,0.001426282,0.00018856222999999995,0.0007613023099999998,1.764e-06,2.4554490000000003e-05,0,100,24,17,8,0,0,2,2,0
b6c54488-7f81-401e-be40-c10f763e288a.singles,5,0.001349044,0.00018250218000000006,0.0007552780000000001,1.633e-06,2.4121440000000005e-05,0,100,23,16,7,0,0,1,1,0
b7745f1f-e384-41c3-b91a-d5ff17770370.singles,5,0.001758649,0.00018509104999999996,0.00047429764999999994,1.343e-06,0.0004144892599999999,1,100,7,14,7,0,0,0,1,0
b8451eb3-a805-4521-98c4-1b1a6020787e.singles,5,0.001401459,0.0001875679,0.00045056538000000005,1.623e-06,2.45536e-05,0,100,7,16,7,0,0,0,1,0
b85caad7-3b9a-48c4-9b89-62fb5b89aaca.singles,5,0.001880649,0.00019776538000000014,0.00035462255,2.264e-06,2.4016770000000005e-05,0,100,4,16,8,0,0,0,1,0
b8644f71-b404-416f-b94d-4a7e7cc1ff2b.singles,5,0.001565932,0.0001811635200000001,0.0006792296100000003,2.043e-06,2.431279e-05,0,100,16,16,7,0,0,1,2,0
b8778d79-f856-481a-a8b1-c4cff7943a04.singles,5,0.001337885,0.00019395106999999992,0.00041169640000000016,1.533e-06,2.5569709999999997e-05,0,100,6,16,6,0,0,0,3,0
b87f6be1-a7de-4e43-a59e-5419a5d9df21.singles,5,0.001450712,0.00020318267999999993,0.00116675313,1.422e-06,2.487904999999999e-05,0,100,64,17,7,0,0,0,0,0
b8a1abbb-e3f4-4207-8a6b-da7a7c4ccc70.singles,5,0.001470654,0.00018251770000000004,0.0005197702399999999,1.563e-06,2.4648700000000014e-05,0,100,9,13,7,0,0,0,0,1
b92ed44b-1720-4c7d-bc15-6bf224823de9.singles,5,0.001366443,0.00018233255999999996,0.00052085049,3.917e-06,2.5844149999999992e-05,0,100,9,15,6,0,0,0,2,0
b958d33b-1364-48ee-b0af-81cd82c1cc61.singles,5,0.001314471,0.00018081732,0.0005706397,1.372e-06,2.546058e-05,0,100,13,14,6,0,0,0,1,0
b9a279ef-9420-4a14-8742-5047ecf69971.singles,5,0.00136754,0.00018088207,0.0007523931399999997,1.463e-06,2.4428099999999997e-05,0,100,20,16,7,0,0,1,2,0
b9f5a362-2014-432a-954a-94faacca926a.singles,5,0.002158248,0.00019344006,0.0011167367900000004,1.382e-06,0.0007464434400000005,2,100,50,18,8,0,0,0,2,0
b9fdb20e-10ac-494a-8433-2dc487354a13.singles,5,0.001386006,0.00018758522,0.0004111386700000002,1.522e-06,2.617806e-05,0,100,5,13,6,0,0,1,1,0
ba55575b-a734-45d5-acfd-9429c66a0069.singles,5,0.001352708,0.00018119687000000002,0.0014227319099999994,1.573e-06,2.4188700000000008e-05,0,100,91,16,7,0,0,0,2,0
ba6591ef-aa67-42db-b7c4-8a7313d33ab2.singles,5,0.001358929,0.00018878598999999994,0.0010827516699999996,1.583e-06,2.4724669999999985e-05,0,100,43,16,7,0,0,0,1,0
bac88355-3444-4bc7-ac1a-ed9a7f33864f.singles,5,0.001607156,0.00018692767999999997,0.0007693360900000001,1.443e-06,2.5738230000000002e-05,0,100,23,14,6,0,0,0,1,0
baf16232-ef22-4b4b-bce3-540d7afb81df.singles,5,0.001430669,0.0001819574800000001,0.0013039704200000003,2.575e-06,2.5526320000000005e-05,0,100,58,18,6,0,0,0,2,0
baf58400-6852-4d0d-af9a-42248c150c28.singles,5,0.001549311,0.00018789297999999998,0.0005101562,2.575e-06,2.776491e-05,0,100,10,14,6,0,0,0,2,0
bb53c261-e1f3-43d2-a1b0-e6fff6d68b3e.singles,5,0.00142867,0.00018857372999999994,0.00043839204000000007,4.538e-06,2.874760999999998e-05,0,100,8,14,6,0,0,1,1,0
bba98cd9-377a-41e9-955a-f0e18fc13cbe.singles,5,0.001355767,0.00017903232999999993,0.00021986387000000007,1.603e-06,2.508561e-05,0,100,1,13,6,0,0,0,1,0
bbcc2089-08b6-44d1-94bc-ab9c4806cd4a.singles,5,0.001323873,0.00018723919999999997,0.0014722313999999995,1.402e-06,2.495109e-05,0,100,44,19,7,0,0,0,2,0
bc6c476d-8126-4dd2-9f3d-2865749019b6.singles,5,0.001797457,0.00018392990999999996,0.0005519365199999999,1.543e-06,0.0003597593,1,100,13,16,7,0,0,0,1,0
bc758801-9c2e-425d-aa08-48a5567e9d43.singles,5,0.001340866,0.0001856398600000001,0.0009300697799999994,1.422e-06,2.4781169999999994e-05,0,100,31,16,7,0,0,0,1,0
bd05b910-15df-4df5-85c8-6f59f82ac893.singles,5,0.001394778,0.0001863508800000001,0.0009047631200000002,1.372e-06,2.5047899999999994e-05,0,100,37,16,6,0,0,0,2,0
bd64b39c-1100-48ea-b03d-a411ae2c19b1.singles,5,0.001376548,0.00018176635,0.00048950421,6.512e-06,2.510382000000001e-05,0,100,9,15,6,0,0,0,1,0
bd66b102-0b80-45fa-9123-050b7eaa1690.singles,5,0.001320207,0.00018192883,0.0007783617399999998,1.423e-06,2.418590000000001e-05,0,100,23,16,7,0,0,0,2,0
bd74373e-f57b-4ab3-b88f-f65b596941c7.singles,5,0.002015376,0.00018612970000000007,0.0005902908199999996,1.432e-06,0.00039894310000000016,1,100,13,16,7,0,0,0,1,0
bde130f8-bd11-4c7b-a87f-36a63ef1d079.singles,5,0.001622585,0.00018091996999999993,0.00044723641999999995,1.663e-06,2.453309e-05,0,100,8,14,8,0,0,0,0,1
be118788-36f9-4ba8-aabf-21d60eb49088.singles,5,0.001430484,0.00019785520999999996,0.0008103787700000001,3.717e-06,2.6367370000000002e-05,0,100,23,16,7,0,0,0,2,0
be27c7b6-e9b8-4e4c-b52e-165cdaa9930c.singles,5,0.001381661,0.0001832288,0.0003779168799999999,1.533e-06,2.4233679999999997e-05,0,100,6,14,7,0,0,1,1,0
be59ead4-bf31-4f1e-9152-6f5cb586f636.singles,5,0.001406945,0.00019137434999999994,0.0009756861099999999,1.814e-06,2.643864e-05,0,100,32,19,7,0,0,0,0,0
be64a54c-c102-491e-a38a-20ff559e9177.singles,5,0.001395443,0.00018408169,0.0025883208699999994,1.413e-06,2.5513629999999998e-05,0,100,208,20,8,0,0,0,1,0
beccf4cd-905f-42ca-bd5e-58c697d5d39a.singles,5,0.001387188,0.00018291157000000006,0.0006337833400000001,1.904e-06,2.390691e-05,0,100,12,17,7,0,0,0,1,0
bedff4ec-75a4-4bf3-b2c3-02cd959480b5.singles,5,0.001358152,0.00018138041999999992,0.0004743040699999999,1.462e-06,2.399063999999999e-05,0,100,7,15,7,0,0,0,1,0
bf33a249-834e-4991-a33e-bc27f74b5180.singles,5,0.001904032,0.0001939668000000001,0.0005649730199999999,1.954e-06,0.00042813047000000006,1,100,15,14,6,0,0,0,0,0
