instance,n,cpu_time (s),duplicates time (s),graph time (s),time spent on optimisations (s),time illegal solutions (s),iterations,number_of_runs_for_time_data,number_of_cycles,number_of_duplicates,number_of_covered_tiles,corner_check_hits,edge_pairs_hits,pairs_isolation_hits,sandwich_pairs_hits,sandwich_triple_hits
a5c8139d-6f43-478b-90d3-0ef8803b7516.singles,5,0.022224592,0.00018898965000000006,0.0011012741399999998,2.124e-06,2.4633970000000003e-05,0,100,42,16,8,2,0,0,2,0
a65a08cc-68a6-4436-ba5b-e5eba3d6fc44.singles,5,0.033683697,0.00018408134999999996,0.0006069730100000001,2.274e-06,0.0009106655399999995,2,100,12,15,6,0,0,0,1,0
a68c1eeb-dbeb-4afb-9174-e9e08f5281f7.singles,5,0.022808059,0.00018411178000000004,0.0007588133700000003,1.964e-06,0.00111692018,3,100,27,15,7,0,0,0,1,0
a7c175aa-72c0-4bdb-aaf2-fad087f282fa.singles,5,0.021483827,0.0001808475300000001,0.0006643441699999998,2.215e-06,2.5189389999999996e-05,0,100,16,15,6,0,0,0,2,0
a7c46642-d119-4092-a54a-1fcf3472df40.singles,5,0.018034896,0.00019294014999999998,0.0005739110700000001,2.855e-06,2.4114560000000005e-05,0,100,14,17,7,0,0,0,2,0
a7e4af93-8d9e-4930-bc0c-6433e1638c9a.singles,5,0.022181161,0.00018447748999999991,0.0009422471100000002,1.873e-06,2.6393419999999988e-05,0,100,30,19,8,0,0,0,0,0
a80bb8ef-382a-490c-938a-8e4aeb886924.singles,5,0.01738184,0.00018733169000000003,0.0006667306400000001,1.873e-06,2.4000840000000002e-05,0,100,18,16,7,0,0,0,2,0
a81a6564-fafb-4854-a5c5-c7646482d858.singles,5,0.0183366,0.00018800726000000014,0.00033930789999999994,1.924e-06,2.6389280000000004e-05,0,100,4,15,8,0,0,0,2,0
a8282953-3814-425a-8288-c0f4ecdc1005.singles,5,0.024515286,0.0001887088999999999,0.0006467250799999999,2.174e-06,2.6498769999999996e-05,0,100,15,15,7,0,0,1,2,0
a88194c9-e308-4dc2-86cd-124f280def50.singles,5,0.017156675,0.00018000486000000003,0.0004684849500000002,2.315e-06,2.398586000000001e-05,0,100,12,17,8,0,0,0,3,0
a91deaef-673e-4c5d-8d03-fa1e275d1857.singles,5,0.023140477,0.00018168478,0.0006418430700000003,2.114e-06,2.3945619999999998e-05,0,100,15,17,7,0,0,0,1,0
a942226d-aaf2-4a5b-8321-080a1cf0e853.singles,5,0.021218495,0.00018176214000000004,0.0010037922100000001,2.505e-06,2.4286510000000003e-05,0,100,52,16,7,0,0,1,3,0
a97d701e-2942-492b-9f91-a539a420c83c.singles,5,0.021999258,0.00017797356000000006,0.0002689925499999999,1.964e-06,2.5367719999999996e-05,0,100,3,11,6,0,0,2,2,0
a9bc4eb4-016b-468d-8c5c-b6dc48ab9497.singles,5,0.020400078,0.0001880845300000001,0.0009895583499999999,2.274e-06,0.0003421604800000001,1,100,32,16,8,0,0,0,1,1
aa477f33-5bcd-4a46-a203-0660507e4d3c.singles,5,0.023938789,0.00018519959000000001,0.00071266932,2.465e-06,0.00040171556999999997,1,100,24,14,7,0,0,0,1,0
aaaf6733-62bf-471d-aa47-af14b342ca82.singles,5,0.02510881,0.00018312537000000003,0.00044641799999999986,2.866e-06,0.00043371177999999995,1,100,7,15,7,0,0,0,1,0
aab9d2ad-3a9d-4a2f-a395-49b896bc9dba.singles,5,0.017989061,0.00018071726999999995,0.00032125468000000003,2.465e-06,2.4962880000000003e-05,0,100,3,13,8,0,0,0,2,1
ab0d8b8c-fc56-4f2f-81a1-8d09213ef601.singles,5,0.020880498,0.00018118377,0.00034531689999999995,4.929e-06,0.00031330347999999994,1,100,4,14,7,0,0,0,0,0
ab4709f0-d7c7-4353-8652-43dc8a95fc7c.singles,5,0.020534096,0.00018238225000000006,0.0006470810100000002,3.948e-06,2.46185e-05,0,100,19,16,7,0,0,0,2,0
ab6a14a7-4944-42b6-bedd-7802ecf0554b.singles,5,0.020409458,0.00019616860000000008,0.00036217733999999993,2.265e-06,2.4463049999999996e-05,0,100,4,15,8,0,0,0,2,0
ab9da109-5b65-46b7-8642-52175c685f1e.singles,5,0.02163555,0.00018404837,0.0008256976899999996,1.743e-06,0.0004940640200000003,1,100,24,17,7,0,0,0,0,0
abd79a0b-8df2-4eef-9330-fca0a978bad7.singles,5,0.024872132,0.00018706609999999995,0.0006377164699999997,1.863e-06,0.0008947268199999999,2,100,13,16,7,0,0,0,2,0
abdf5942-ca09-4a7a-aedb-29e948f0f418.singles,5,0.02229743,0.00018776997000000007,0.0006462282800000002,2.054e-06,0.0005578575700000001,1,100,13,15,7,0,0,0,1,0
ac259904-621a-4925-9d6d-e80c967b2826.singles,5,0.01759223,0.00018100648999999993,0.00114518755,2.194e-06,2.4348629999999984e-05,0,100,62,15,7,0,0,0,3,0
ac5ae80f-0809-44cf-b2e5-2c1a6807f327.singles,5,0.016569637,0.0001902350399999999,0.0005122550699999999,1.934e-06,2.3803119999999997e-05,0,100,9,16,8,0,0,0,2,0
acb06d4d-aa70-4184-a7cf-f21727c31efe.singles,5,0.023226863,0.00020151447,0.0003578801500000001,1.924e-06,0.006511448869999999,9,100,4,13,7,0,0,0,2,0
adafbf75-37b0-4246-9ce3-06d531dc4c3a.singles,5,0.021066045,0.00018069654,0.0006187007599999996,1.903e-06,2.3964820000000003e-05,0,100,15,16,7,0,0,1,2,0
addc3c10-feb7-4efd-b798-b066d01ded40.singles,5,0.055037258,0.00019478221,0.00066795393,8.727e-06,2.457981000000001e-05,0,100,19,16,7,0,0,0,1,0
ae013cb5-6e91-47d3-800e-9cafa417b6cb.singles,5,0.025679158,0.00018748228999999994,0.0008793855799999994,2.104e-06,0.0011469144300000004,3,100,28,16,7,0,0,0,3,0
af8b8b9e-98ab-45e0-aa02-debe1177e74e.singles,5,0.020950726,0.00018260974,0.0008154437300000003,1.864e-06,2.4416689999999992e-05,0,100,24,18,7,0,0,0,2,0
af9e8909-504f-4895-af9b-23b723c2a9a5.singles,5,0.020034887,0.00018112048999999994,0.00066128052,2.345e-06,2.373578e-05,0,100,19,16,7,0,0,0,1,0
b056c07b-de88-4532-be8e-6747109854bc.singles,5,0.032051167,0.00019135389000000003,0.0014424921799999996,2.515e-06,0.00143990172,2,100,91,14,6,0,0,0,0,0
b089a241-c566-4dfa-be31-2936a0ad93f1.singles,5,0.075229467,0.00018689185,0.00069852089,2.284e-06,0.0033072969199999997,5,100,18,15,7,0,0,1,2,0
b091a11d-837c-40a3-bd39-c316ef226a59.singles,5,0.021433678,0.0001870665700000001,0.0006612942900000001,2.024e-06,0.0007940751700000005,2,100,13,17,7,0,0,0,1,0
b0a0fb3d-4b16-41d6-a1e6-324930fd4e39.singles,5,0.021387919,0.00018447669000000002,0.0009130081499999995,2.235e-06,0.0009759001899999998,2,100,32,18,7,0,0,0,2,0
b0ee93b0-5ccb-4cfc-aa09-644182ef03f0.singles,5,0.021841111,0.00018341455999999995,0.0008495023699999994,1.843e-06,2.4280630000000008e-05,0,100,35,15,7,0,0,0,2,0
b10bdb1c-1a4d-4c95-a03f-543e58571a10.singles,5,0.042360695,0.00018700580999999998,0.0007893786400000002,2.434e-06,0.0011280916199999998,2,100,23,16,7,0,0,0,0,0
b12e777a-cbba-48ac-a049-9e38b8e6292a.singles,5,0.017908794,0.00017870409,0.0003789192700000001,2.415e-06,2.3848830000000003e-05,0,100,6,15,7,0,0,0,1,0
b16594c7-fcf3-4e9a-aa49-4d514843db19.singles,5,0.019988973,0.00018147684,0.0005222673300000003,1.954e-06,2.4587840000000005e-05,0,100,12,15,7,0,0,0,2,0
b16c6ab0-57b4-4662-87b0-7044563f0ac5.singles,5,0.019592167,0.00018210179,0.0009690650700000001,2.194e-06,2.4508230000000016e-05,0,100,38,17,7,0,0,1,1,0
b179ac63-b057-4cfe-9f5e-a83828ba379e.singles,5,0.019286266,0.0001874879899999999,0.0006302222299999996,1.763e-06,0.00110016079,2,100,22,14,8,0,0,0,3,0
b17b3f2e-84e2-4b36-bb88-64391ab9c835.singles,5,0.022728536,0.00018255341,0.0012850099400000003,1.743e-06,2.3552869999999997e-05,0,100,56,17,7,0,0,0,1,0
b19e72c7-6ad0-4a4e-838b-df62b0cd217c.singles,5,0.017113076,0.00018175797999999993,0.0006936391000000003,1.643e-06,2.410192e-05,0,100,16,16,7,0,0,0,2,0
b1f9ec86-4d9e-439a-9ebd-a9c23e820dab.singles,5,0.020943347,0.00018375532999999995,0.0008628222100000001,1.864e-06,2.4501900000000014e-05,0,100,38,15,7,0,0,0,1,0
b25256f3-8910-4704-ab52-91dfef090a7a.singles,5,0.024545627,0.00018092898000000003,0.0005215396599999999,1.643e-06,0.00035472564000000006,1,100,9,14,6,0,0,0,1,0
b29bc16b-9fd7-47d9-aaec-7cb3bdf55541.singles,5,0.0431459,0.00019165232999999996,0.00039480910999999987,2.043e-06,2.6853909999999998e-05,0,100,4,14,6,0,0,0,1,0
b2d0377a-7bcd-4bf9-8ba4-8dfb30e14a9f.singles,5,0.021029477,0.00018554837999999998,0.0004580912199999999,2.014e-06,2.5015180000000006e-05,0,100,7,15,7,0,0,1,1,0
b2f4a187-58b4-40ac-9a80-255261a75708.singles,5,0.019979956,0.00018476509999999994,0.00063299708,1.833e-06,0.00037249326000000004,1,100,12,16,7,0,0,0,1,0
b32df5c3-d27c-4899-b5c8-e320e4d5649e.singles,5,0.019482931,0.00018627835,0.00111278001,1.853e-06,0.00034411144000000006,1,100,43,18,7,0,0,0,2,0
b347eda2-1bfc-4e10-9b44-524eda5f2e53.singles,5,0.0187584,0.0001899289899999999,0.00021345526,2.324e-06,2.6375420000000006e-05,0,100,1,12,6,0,0,1,4,0
b35f4a52-3d51-4d06-b144-698bfd93a641.singles,5,0.020858226,0.00018843937000000003,0.00030386158,1.953e-06,2.6231869999999993e-05,0,100,3,14,7,0,0,0,0,1
b3e3d66e-e184-4dd6-bdae-a7e96785bff7.singles,5,0.021831933,0.00018200227999999998,0.00100381833,1.863e-06,0.00036555548999999993,1,100,40,16,6,0,0,0,1,0
b47197f5-f556-42d0-92ea-cd5a28ec1a98.singles,5,0.018065297,0.00018357206000000001,0.0010155231499999991,4.719e-06,2.4450210000000013e-05,0,100,33,17,7,0,0,0,1,0
b49dd7a8-10be-40ea-9f4d-2a74d3ff8e8e.singles,5,0.019853431,0.00018507058999999993,0.0009772447900000005,1.733e-06,0.00038409803999999993,1,100,31,18,8,0,0,0,0,0
b4bc5692-8218-48e5-8d58-6df7c92fc62e.singles,5,0.020669703,0.00018068939,0.0006680016400000001,2.515e-06,2.530434000000001e-05,0,100,21,14,6,0,0,0,1,0
b4d94bc7-cdc9-4cea-b0b4-a52d5308168f.singles,5,0.019600404,0.00018475523000000005,0.00043546513999999993,1.844e-06,2.6062939999999993e-05,0,100,8,15,6,0,0,0,2,0
b4dff322-77c9-4eed-9724-9f29d0cf08fe.singles,5,0.031852916,0.00018584496000000002,0.0003551732799999999,1.693e-06,0.0022764413199999993,4,100,4,15,8,0,0,0,2,0
b4eae6a1-5949-444c-a3dd-ef2e346c189e.singles,5,0.019520686,0.00018418885999999993,0.0005316611000000001,2.124e-06,2.4463769999999992e-05,0,100,9,17,7,0,0,0,2,0
b4ecb8f6-0316-42f2-8bc4-d82ec93c7a86.singles,5,0.02042091,0.00018633539,0.0007320014599999998,1.713e-06,2.4536789999999998e-05,0,100,16,18,8,0,0,0,1,0
b52cb60a-f5e6-4247-9c27-a356ced35e8d.singles,5,0.031446953,0.00018684834999999997,0.0008791270200000004,6.973e-06,0.0011314485699999998,3,100,31,15,7,0,0,1,3,0
b5691bbc-d3fd-4d52-be60-a96bf686e759.singles,5,0.019472094,0.00017998791999999993,0.00032179479999999987,2.245e-06,2.5345870000000002e-05,0,100,4,13,6,0,0,0,1,0
b583d58a-3cc3-4c63-86a7-aca02476ac2e.singles,5,0.022035446,0.00018745081999999995,0.0005538390300000002,1.683e-06,2.4608880000000006e-05,0,100,13,15,7,0,0,0,1,0
b5b3e68c-bc79-4ec0-8fd4-5c0f82e6ae11.singles,5,0.018372703,0.00019520891,0.0009225999300000003,2.034e-06,0.00039561808,1,100,36,16,7,0,0,0,2,0
b5da88cf-0393-415d-a1e8-b4e3f41e2ec1.singles,5,0.022860231,0.00018856222999999995,0.0007613023099999998,1.623e-06,2.4554490000000003e-05,0,100,24,17,8,0,0,2,2,0
b6c54488-7f81-401e-be40-c10f763e288a.singles,5,0.020029088,0.00018250218000000006,0.0007552780000000001,1.953e-06,2.4121440000000005e-05,0,100,23,16,7,0,0,1,1,0
b7745f1f-e384-41c3-b91a-d5ff17770370.singles,5,0.022255364,0.00018509104999999996,0.00047429764999999994,1.973e-06,0.0004144892599999999,1,100,7,14,7,0,0,0,1,0
b8451eb3-a805-4521-98c4-1b1a6020787e.singles,5,0.017627466,0.0001875679,0.00045056538000000005,3.046e-06,2.45536e-05,0,100,7,16,7,0,0,0,1,0
b85caad7-3b9a-48c4-9b89-62fb5b89aaca.singles,5,0.017258089,0.00019776538000000014,0.00035462255,3.186e-06,2.4016770000000005e-05,0,100,4,16,8,0,0,0,1,0
b8644f71-b404-416f-b94d-4a7e7cc1ff2b.singles,5,0.017281843,0.0001811635200000001,0.0006792296100000003,1.783e-06,2.431279e-05,0,100,16,16,7,0,0,1,2,0
b8778d79-f856-481a-a8b1-c4cff7943a04.singles,5,0.017424148,0.00019395106999999992,0.00041169640000000016,2.063e-06,2.5569709999999997e-05,0,100,6,16,6,0,0,0,3,0
b87f6be1-a7de-4e43-a59e-5419a5d9df21.singles,5,0.020262996,0.00020318267999999993,0.00116675313,1.613e-06,2.487904999999999e-05,0,100,64,17,7,0,0,0,0,0
b8a1abbb-e3f4-4207-8a6b-da7a7c4ccc70.singles,5,0.020227452,0.00018251770000000004,0.0005197702399999999,0.0,2.4648700000000014e-05,0,100,9,13,7,0,0,0,0,1
b92ed44b-1720-4c7d-bc15-6bf224823de9.singles,5,0.019961777,0.00018233255999999996,0.00052085049,1.974e-06,2.5844149999999992e-05,0,100,9,15,6,0,0,0,2,0
b958d33b-1364-48ee-b0af-81cd82c1cc61.singles,5,0.021763783,0.00018081732,0.0005706397,1.974e-06,2.546058e-05,0,100,13,14,6,0,0,0,1,0
b9a279ef-9420-4a14-8742-5047ecf69971.singles,5,0.02266834,0.00018088207,0.0007523931399999997,3.296e-06,2.4428099999999997e-05,0,100,20,16,7,0,0,1,2,0
b9f5a362-2014-432a-954a-94faacca926a.singles,5,0.023580909,0.00019344006,0.0011167367900000004,2.264e-06,0.0007464434400000005,2,100,50,18,8,0,0,0,2,0
b9fdb20e-10ac-494a-8433-2dc487354a13.singles,5,0.02992686,0.00018758522,0.0004111386700000002,1.844e-06,2.617806e-05,0,100,5,13,6,0,0,1,1,0
ba55575b-a734-45d5-acfd-9429c66a0069.singles,5,0.019315568,0.00018119687000000002,0.0014227319099999994,2.064e-06,2.4188700000000008e-05,0,100,91,16,7,0,0,0,2,0
ba6591ef-aa67-42db-b7c4-8a7313d33ab2.singles,5,0.020334647,0.00018878598999999994,0.0010827516699999996,2.094e-06,2.4724669999999985e-05,0,100,43,16,7,0,0,0,1,0
bac88355-3444-4bc7-ac1a-ed9a7f33864f.singles,5,0.022314951,0.00018692767999999997,0.0007693360900000001,1.983e-06,2.5738230000000002e-05,0,100,23,14,6,0,0,0,1,0
baf16232-ef22-4b4b-bce3-540d7afb81df.singles,5,0.023756642,0.0001819574800000001,0.0013039704200000003,2.204e-06,2.5526320000000005e-05,0,100,58,18,6,0,0,0,2,0
baf58400-6852-4d0d-af9a-42248c150c28.singles,5,0.021009478,0.00018789297999999998,0.0005101562,2.024e-06,2.776491e-05,0,100,10,14,6,0,0,0,2,0
bb53c261-e1f3-43d2-a1b0-e6fff6d68b3e.singles,5,0.018804207,0.00018857372999999994,0.00043839204000000007,1.873e-06,2.874760999999998e-05,0,100,8,14,6,0,0,1,1,0
bba98cd9-377a-41e9-955a-f0e18fc13cbe.singles,5,0.018686818,0.00017903232999999993,0.00021986387000000007,1.803e-06,2.508561e-05,0,100,1,13,6,0,0,0,1,0
bbcc2089-08b6-44d1-94bc-ab9c4806cd4a.singles,5,0.022227374,0.00018723919999999997,0.0014722313999999995,1.733e-06,2.495109e-05,0,100,44,19,7,0,0,0,2,0
bc6c476d-8126-4dd2-9f3d-2865749019b6.singles,5,0.020901296,0.00018392990999999996,0.0005519365199999999,1.964e-06,0.0003597593,1,100,13,16,7,0,0,0,1,0
bc758801-9c2e-425d-aa08-48a5567e9d43.singles,5,0.018621017,0.0001856398600000001,0.0009300697799999994,2.134e-06,2.4781169999999994e-05,0,100,31,16,7,0,0,0,1,0
bd05b910-15df-4df5-85c8-6f59f82ac893.singles,5,0.021632902,0.0001863508800000001,0.0009047631200000002,1.834e-06,2.5047899999999994e-05,0,100,37,16,6,0,0,0,2,0
bd64b39c-1100-48ea-b03d-a411ae2c19b1.singles,5,0.02014776,0.00018176635,0.00048950421,3.266e-06,2.510382000000001e-05,0,100,9,15,6,0,0,0,1,0
bd66b102-0b80-45fa-9123-050b7eaa1690.singles,5,0.02183984,0.00018192883,0.0007783617399999998,1.823e-06,2.418590000000001e-05,0,100,23,16,7,0,0,0,2,0
bd74373e-f57b-4ab3-b88f-f65b596941c7.singles,5,0.020755968,0.00018612970000000007,0.0005902908199999996,2.114e-06,0.00039894310000000016,1,100,13,16,7,0,0,0,1,0
bde130f8-bd11-4c7b-a87f-36a63ef1d079.singles,5,0.029977128,0.00018091996999999993,0.00044723641999999995,6.001e-06,2.453309e-05,0,100,8,14,8,0,0,0,0,1
be118788-36f9-4ba8-aabf-21d60eb49088.singles,5,0.018886528,0.00019785520999999996,0.0008103787700000001,1.944e-06,2.6367370000000002e-05,0,100,23,16,7,0,0,0,2,0
be27c7b6-e9b8-4e4c-b52e-165cdaa9930c.singles,5,0.01880323,0.0001832288,0.0003779168799999999,1.703e-06,2.4233679999999997e-05,0,100,6,14,7,0,0,1,1,0
be59ead4-bf31-4f1e-9152-6f5cb586f636.singles,5,0.020147207,0.00019137434999999994,0.0009756861099999999,1.763e-06,2.643864e-05,0,100,32,19,7,0,0,0,0,0
be64a54c-c102-491e-a38a-20ff559e9177.singles,5,0.019441491,0.00018408169,0.0025883208699999994,1.914e-06,2.5513629999999998e-05,0,100,208,20,8,0,0,0,1,0
beccf4cd-905f-42ca-bd5e-58c697d5d39a.singles,5,0.021778806,0.00018291157000000006,0.0006337833400000001,1.714e-06,2.390691e-05,0,100,12,17,7,0,0,0,1,0
bedff4ec-75a4-4bf3-b2c3-02cd959480b5.singles,5,0.019018494,0.00018138041999999992,0.0004743040699999999,1.884e-06,2.399063999999999e-05,0,100,7,15,7,0,0,0,1,0
bf33a249-834e-4991-a33e-bc27f74b5180.singles,5,0.021251551,0.0001939668000000001,0.0005649730199999999,2.084e-06,0.00042813047000000006,1,100,15,14,6,0,0,0,0,0
bf35ebc2-f7ae-43c0-a049-e39a689fc1d3.singles,5,0.021216808,0.00018454895000000003,0.00150506855,2.584e-06,2.446844000000001e-05,0,100,89,18,7,0,0,0,3,0
bffd1f36-2f0b-4e50-9476-ffc564086cdf.singles,5,0.017380368,0.00018425094999999998,0.0014129630200000005,2.284e-06,2.4797260000000015e-05,0,100,73,19,7,0,0,0,2,0
c01ef134-c064-495a-b2b6-3337c0914025.singles,5,0.016595308,0.00018148288000000002,0.0005955927500000001,2.074e-06,2.423167e-05,0,100,15,16,7,0,0,0,2,0
c0494c92-e987-4ced-90f5-8b057014fe88.singles,5,0.020029638,0.00017959161999999993,0.0002482526700000001,2.275e-06,2.5478399999999996e-05,0,100,2,12,6,0,0,1,1,0
c0ff11f8-f3d9-47e6-b410-ae9e7e4f9741.singles,5,0.017413195,0.00018827743000000006,0.00115313141,1.934e-06,0.00032986702,1,100,46,16,7,0,0,0,1,0
c11ae303-e2f2-4176-83c2-e243cae1c233.singles,5,0.024537646,0.00018118961999999996,0.0003932130799999999,1.704e-06,0.0005049699400000002,1,100,7,13,7,0,0,0,2,0
c11cc96b-2b81-444e-ad63-632a3417d152.singles,5,0.025075573,0.00018494169999999993,0.0010769729400000004,2.284e-06,2.490407e-05,0,100,43,16,7,0,0,1,1,0
c13cf26f-990b-4bf9-85a7-0a50943bbac7.singles,5,0.02307575,0.00017940886,0.00038963071999999975,1.833e-06,2.4029920000000007e-05,0,100,6,14,7,0,0,1,1,0
c1946cc7-f330-4ef1-b435-0d126cbb4289.singles,5,0.019222079,0.00018275533999999986,0.0006088879800000003,2.505e-06,2.4139650000000002e-05,0,100,20,12,7,0,0,0,0,2
c1ac7e6b-7d10-4c88-8cbb-99419e935400.singles,5,0.019964277,0.00018231638999999993,0.0003344721,2.335e-06,0.0003303753399999999,1,100,4,15,7,0,0,0,0,0
c1ecd023-68f4-41b5-9873-a653a5726c49.singles,5,0.03637901,0.00018635473000000002,0.00029123515,1.914e-06,0.0025294631699999993,4,100,3,12,6,0,0,1,0,0
c209d9aa-a8ed-4bc5-8a64-f9a925a6cb1d.singles,5,0.021380629,0.00018135139999999995,0.0005385525599999997,2.675e-06,2.431275000000001e-05,0,100,9,16,7,0,0,0,1,0
c29df59b-4955-4de8-b09a-6a8e961a596a.singles,5,0.024889844,0.00019248027999999994,0.0007683907000000003,2.304e-06,0.0003563585000000001,1,100,25,16,7,0,0,0,1,0
c2dc43f2-f3c5-4a25-bea7-1e7b84635696.singles,5,0.01731551,0.00018301903000000002,0.00034476933000000007,2.084e-06,2.4262520000000012e-05,0,100,4,13,7,0,0,0,2,0
c43cb4f3-57d2-411d-a470-389d9a5a4cdf.singles,5,0.036684861,0.00018171626999999998,0.00038749065000000005,1.764e-06,0.00043415709999999994,1,100,6,13,6,0,0,0,2,0
c4be8179-b328-4c35-9d3f-de3cd03e3c76.singles,5,0.020145097,0.00018117439999999998,0.00034049148000000004,2.354e-06,0.0003698650399999999,1,100,4,15,7,0,0,1,2,0
c4dd52a0-6bdf-4955-8a4d-8eebf811aa0f.singles,5,0.027214251,0.00018674835999999998,0.00125937968,2.245e-06,0.0005245048599999999,1,100,57,17,7,0,0,0,2,0
c532f912-ddaf-405b-ab9d-de25e2bbb4e0.singles,5,0.024886834,0.00018329710999999998,0.00057395662,1.934e-06,2.4388969999999988e-05,0,100,13,16,7,0,0,0,1,0
c53d8b5e-fb04-4351-9909-dba5e13ba9ea.singles,5,0.019779298,0.00018522850999999998,0.00141168803,2.485e-06,0.0010599469900000004,2,100,91,16,7,0,0,0,1,0
c55c9788-8a8f-4e56-9936-b6cc756b3d5a.singles,5,0.021571377,0.00018137956000000002,0.00039143725,2.044e-06,2.5311080000000014e-05,0,100,6,12,6,0,0,0,2,0
c5c7cf90-7500-4199-b015-c316c61f5074.singles,5,0.017715979,0.00018035053000000007,0.0002453579299999999,1.974e-06,2.4561800000000006e-05,0,100,2,12,7,0,0,1,1,1
c621bd5f-f8c3-45b7-9406-4c05c51eccc2.singles,5,0.02122305,0.00018075540999999993,0.0008658316800000003,2.054e-06,2.429582000000001e-05,0,100,36,15,7,0,0,1,1,0
c6295ab7-ce2e-457f-9fc3-40b57e43b5dc.singles,5,0.023719071,0.00018866028999999992,0.00032633602000000007,2.184e-06,2.4677520000000007e-05,0,100,3,15,8,0,0,0,0,1
c671fc2a-9547-4954-a9aa-1a4c44297319.singles,5,0.017017841,0.00018543921000000003,0.0003047131599999999,1.853e-06,2.572014e-05,0,100,3,15,8,0,0,0,0,0
c6786cab-d64c-46bd-96a5-3551a0fc0008.singles,5,0.057711566,0.00018378867999999994,0.0007015951000000002,1.704e-06,2.499538999999999e-05,0,100,17,17,7,0,0,0,1,0
c6850ed7-218d-402f-94b9-46cee4a59770.singles,5,0.020955725,0.00017989313999999996,0.00030705412000000014,1.844e-06,2.5533480000000007e-05,0,100,3,14,6,0,0,0,0,0
c6a48a7c-34d3-4f18-af68-408754b3a975.singles,5,0.01952737,0.00018357706999999992,0.0005437728400000001,1.743e-06,2.47947e-05,0,100,14,16,7,0,0,0,0,0
c6ab3e62-baeb-4475-8af4-ca3a566ae802.singles,5,0.020921621,0.00018545233999999998,0.0005541624999999998,1.843e-06,2.5390870000000006e-05,0,100,10,14,6,0,0,0,1,0
c6ac05cc-8239-483e-949c-b0cd550e1ac2.singles,5,0.019083982,0.00018772220999999995,0.0014367489599999997,1.843e-06,2.483482999999999e-05,0,100,92,17,7,0,0,0,1,0
c73c4fd2-ba6b-46c3-aa31-0a42ced98ffd.singles,5,0.019635522,0.00018146914999999996,0.0007492415400000001,1.663e-06,2.441684000000001e-05,0,100,19,17,7,0,0,0,2,0
c86171cd-ce20-49e5-809e-09786d03a473.singles,5,0.034919657,0.00021308753999999994,0.00039631266000000014,1.603e-06,0.020813212270000003,15,100,4,14,7,0,0,0,1,0
c8cdddc4-ed5f-497f-9b72-64559017a1b0.singles,5,0.018116822,0.00018382155,0.0012172333899999994,2.335e-06,2.4442600000000002e-05,0,100,67,17,8,0,0,0,3,0
c8cde211-fa9e-436e-a776-69a4dcf942f8.singles,5,0.020261844,0.00018570315999999994,0.00032141134000000007,6.753e-06,2.4792550000000004e-05,0,100,3,15,7,0,0,0,3,0
c8d1c215-acef-4542-bdcf-e4af9571b084.singles,5,0.032381242,0.00018937436000000005,0.0008367657600000003,1.743e-06,0.0010845555900000003,2,100,29,15,7,0,0,0,1,0
c8d57d99-0fa9-42e8-a535-644789bf37b1.singles,5,0.01924261,0.00018448843000000003,0.0008290720500000004,1.913e-06,2.4589249999999995e-05,0,100,30,14,7,0,0,0,1,1
c948230c-8ba7-4655-9d3e-d6e21292e95a.singles,5,0.019632682,0.00018134302,0.00044992552000000004,1.833e-06,2.4079089999999994e-05,0,100,10,16,8,0,0,0,0,0
c956b871-0320-4b0b-afaf-485211585d8d.singles,5,0.022001885,0.00018346162000000007,0.00100564801,1.824e-06,2.6037740000000003e-05,0,100,36,16,6,0,0,0,2,0
c96f4c7c-177f-4aae-8e47-c4c5afe4d0eb.singles,5,0.021266226,0.00018856431000000007,0.0013851748400000008,2.013e-06,0.00033993791999999986,1,100,59,20,8,0,0,0,2,0
c9f52980-a833-4206-97dd-55b46657a5ce.singles,5,0.020418147,0.00019759151000000002,0.0006178253800000001,1.794e-06,2.4987759999999985e-05,0,100,19,16,7,0,0,0,2,0
ca9b1be8-3c71-413a-af24-b4749391260b.singles,5,0.018902643,0.00018334777999999996,0.00041414402999999996,1.763e-06,2.369813000000001e-05,0,100,6,17,8,0,0,0,1,0
caebc9ca-aa45-4932-9d89-b6968504c2e5.singles,5,0.021222418,0.00018432024999999995,0.0006928556200000004,2.074e-06,0.0004999172499999999,1,100,21,15,7,0,0,0,4,0
caf2fd3a-1dec-4e8d-915e-64e981a6e144.singles,5,0.020496144,0.00019696435,0.0027554159899999993,1.743e-06,2.5399759999999994e-05,0,100,218,19,7,0,0,0,0,0
cb477527-90ff-4c06-b21f-854e0b5858e1.singles,5,0.021232115,0.00019982312000000002,0.0007660991300000006,1.954e-06,0.00037600906,1,100,21,17,7,0,0,0,2,0
cb6375d7-cd69-490b-8273-c24ecb831415.singles,5,0.02069272,0.00018241203999999994,0.00077686223,1.853e-06,2.544122e-05,0,100,28,15,6,0,0,0,2,0
cb99e514-e5db-476c-9523-f2c86e9d715f.singles,5,0.025740087,0.00018402148999999997,0.00043642776000000024,1.753e-06,2.5218449999999996e-05,0,100,6,16,6,0,0,0,2,0
cbd27d57-68c3-47aa-9134-6612e2d5bc54.singles,5,0.018274969,0.00018319709,0.00036559107000000006,1.984e-06,2.536957e-05,0,100,6,15,6,0,0,0,3,0
cbf595e3-4bf0-489a-a757-70c8847afcac.singles,5,0.031501613,0.00018044095000000005,0.00032262613999999994,1.943e-06,2.5153939999999992e-05,0,100,4,14,6,0,0,0,1,0
